"행정구역(시군구)별","성별","연령별","항목","단위","2014 년",
"북구","계","87세","주민등록연앙인구[명]","명","367",
"북구","계","88세","주민등록연앙인구[명]","명","283.5",
"북구","계","89세","주민등록연앙인구[명]","명","232.5",
"북구","계","90세","주민등록연앙인구[명]","명","186.5",
"북구","계","91세","주민등록연앙인구[명]","명","161.5",
"북구","계","92세","주민등록연앙인구[명]","명","128",
"북구","계","93세","주민등록연앙인구[명]","명","93.5",
"북구","계","94세","주민등록연앙인구[명]","명","68",
"북구","계","95세","주민등록연앙인구[명]","명","40.5",
"북구","계","96세","주민등록연앙인구[명]","명","27",
"북구","계","97세","주민등록연앙인구[명]","명","18",
"북구","계","98세","주민등록연앙인구[명]","명","13.5",
"북구","계","99세","주민등록연앙인구[명]","명","6.5",
"북구","계","100세 이상","주민등록연앙인구[명]","명","16",
"수성구","계","계","주민등록연앙인구[명]","명","455745.5",
"수성구","계","0세","주민등록연앙인구[명]","명","2645",
"수성구","계","1세","주민등록연앙인구[명]","명","2977.5",
"수성구","계","2세","주민등록연앙인구[명]","명","3249",
"수성구","계","3세","주민등록연앙인구[명]","명","3287",
"수성구","계","4세","주민등록연앙인구[명]","명","3404",
"수성구","계","5세","주민등록연앙인구[명]","명","3732.5",
"수성구","계","6세","주민등록연앙인구[명]","명","4313",
"수성구","계","7세","주민등록연앙인구[명]","명","4437",
"수성구","계","8세","주민등록연앙인구[명]","명","4375.5",
"수성구","계","9세","주민등록연앙인구[명]","명","4667",
"수성구","계","10세","주민등록연앙인구[명]","명","5181.5",
"수성구","계","11세","주민등록연앙인구[명]","명","5457",
"수성구","계","12세","주민등록연앙인구[명]","명","6252",
"수성구","계","13세","주민등록연앙인구[명]","명","7304",
"수성구","계","14세","주민등록연앙인구[명]","명","7707",
"수성구","계","15세","주민등록연앙인구[명]","명","7798",
"수성구","계","16세","주민등록연앙인구[명]","명","7916",
"수성구","계","17세","주민등록연앙인구[명]","명","8139",
"수성구","계","18세","주민등록연앙인구[명]","명","8220",
"수성구","계","19세","주민등록연앙인구[명]","명","7894",
"수성구","계","20세","주민등록연앙인구[명]","명","7495.5",
"수성구","계","21세","주민등록연앙인구[명]","명","7251.5",
"수성구","계","22세","주민등록연앙인구[명]","명","7086.5",
"수성구","계","23세","주민등록연앙인구[명]","명","6367",
"수성구","계","24세","주민등록연앙인구[명]","명","5723.5",
"수성구","계","25세","주민등록연앙인구[명]","명","5274.5",
"수성구","계","26세","주민등록연앙인구[명]","명","4772",
"수성구","계","27세","주민등록연앙인구[명]","명","4514.5",
"수성구","계","28세","주민등록연앙인구[명]","명","4450.5",
"수성구","계","29세","주민등록연앙인구[명]","명","4397.5",
"수성구","계","30세","주민등록연앙인구[명]","명","4602",
"수성구","계","31세","주민등록연앙인구[명]","명","4976",
"수성구","계","32세","주민등록연앙인구[명]","명","5306",
"수성구","계","33세","주민등록연앙인구[명]","명","5410.5",
"수성구","계","34세","주민등록연앙인구[명]","명","5566",
"수성구","계","35세","주민등록연앙인구[명]","명","5394.5",
"수성구","계","36세","주민등록연앙인구[명]","명","5348.5",
"수성구","계","37세","주민등록연앙인구[명]","명","5849.5",
"수성구","계","38세","주민등록연앙인구[명]","명","6296.5",
"수성구","계","39세","주민등록연앙인구[명]","명","7023.5",
"수성구","계","40세","주민등록연앙인구[명]","명","7717",
"수성구","계","41세","주민등록연앙인구[명]","명","8393.5",
"수성구","계","42세","주민등록연앙인구[명]","명","9067.5",
"수성구","계","43세","주민등록연앙인구[명]","명","9400",
"수성구","계","44세","주민등록연앙인구[명]","명","9535.5",
"수성구","계","45세","주민등록연앙인구[명]","명","9699",
"수성구","계","46세","주민등록연앙인구[명]","명","9551.5",
"수성구","계","47세","주민등록연앙인구[명]","명","8634.5",
"수성구","계","48세","주민등록연앙인구[명]","명","8284.5",
"수성구","계","49세","주민등록연앙인구[명]","명","8413.5",
"수성구","계","50세","주민등록연앙인구[명]","명","8047.5",
"수성구","계","51세","주민등록연앙인구[명]","명","7937",
"수성구","계","52세","주민등록연앙인구[명]","명","8193.5",
"수성구","계","53세","주민등록연앙인구[명]","명","8120.5",
"수성구","계","54세","주민등록연앙인구[명]","명","7778.5",
"수성구","계","55세","주민등록연앙인구[명]","명","7001",
"수성구","계","56세","주민등록연앙인구[명]","명","6560",
"수성구","계","57세","주민등록연앙인구[명]","명","6382.5",
"수성구","계","58세","주민등록연앙인구[명]","명","6084.5",
"수성구","계","59세","주민등록연앙인구[명]","명","5497",
"수성구","계","60세","주민등록연앙인구[명]","명","4892.5",
"수성구","계","61세","주민등록연앙인구[명]","명","4920",
"수성구","계","62세","주민등록연앙인구[명]","명","4362",
"수성구","계","63세","주민등록연앙인구[명]","명","3829.5",
"수성구","계","64세","주민등록연앙인구[명]","명","3897.5",
"수성구","계","65세","주민등록연앙인구[명]","명","3879",
"수성구","계","66세","주민등록연앙인구[명]","명","3792",
"수성구","계","67세","주민등록연앙인구[명]","명","3194.5",
"수성구","계","68세","주민등록연앙인구[명]","명","2573.5",
"수성구","계","69세","주민등록연앙인구[명]","명","2690.5",
"수성구","계","70세","주민등록연앙인구[명]","명","2985",
"수성구","계","71세","주민등록연앙인구[명]","명","3247",
"수성구","계","72세","주민등록연앙인구[명]","명","3099.5",
"수성구","계","73세","주민등록연앙인구[명]","명","2667",
"수성구","계","74세","주민등록연앙인구[명]","명","2556",
"수성구","계","75세","주민등록연앙인구[명]","명","2448",
"수성구","계","76세","주민등록연앙인구[명]","명","2272",
"수성구","계","77세","주민등록연앙인구[명]","명","2107",
"수성구","계","78세","주민등록연앙인구[명]","명","2011.5",
"수성구","계","79세","주민등록연앙인구[명]","명","1880",
"수성구","계","80세 이상","주민등록연앙인구[명]","명","10081",
"수성구","계","80세","주민등록연앙인구[명]","명","1641",
"수성구","계","81세","주민등록연앙인구[명]","명","1470.5",
"수성구","계","82세","주민등록연앙인구[명]","명","1268.5",
"수성구","계","83세","주민등록연앙인구[명]","명","1025",
"수성구","계","84세","주민등록연앙인구[명]","명","874",
"수성구","계","85세 이상","주민등록연앙인구[명]","명","3802",
"수성구","계","85세","주민등록연앙인구[명]","명","783.5",
"수성구","계","86세","주민등록연앙인구[명]","명","669",
"수성구","계","87세","주민등록연앙인구[명]","명","531",
"수성구","계","88세","주민등록연앙인구[명]","명","422.5",
"수성구","계","89세","주민등록연앙인구[명]","명","348",
"수성구","계","90세","주민등록연앙인구[명]","명","263",
"수성구","계","91세","주민등록연앙인구[명]","명","227.5",
"수성구","계","92세","주민등록연앙인구[명]","명","179",
"수성구","계","93세","주민등록연앙인구[명]","명","119.5",
"수성구","계","94세","주민등록연앙인구[명]","명","80.5",
"수성구","계","95세","주민등록연앙인구[명]","명","55.5",
"수성구","계","96세","주민등록연앙인구[명]","명","41",
"수성구","계","97세","주민등록연앙인구[명]","명","33.5",
"수성구","계","98세","주민등록연앙인구[명]","명","14.5",
"수성구","계","99세","주민등록연앙인구[명]","명","12",
"수성구","계","100세 이상","주민등록연앙인구[명]","명","22",
"달서구","계","계","주민등록연앙인구[명]","명","605402",
"달서구","계","0세","주민등록연앙인구[명]","명","4878.5",
"달서구","계","1세","주민등록연앙인구[명]","명","5346.5",
"달서구","계","2세","주민등록연앙인구[명]","명","5523.5",
"달서구","계","3세","주민등록연앙인구[명]","명","5501",
"달서구","계","4세","주민등록연앙인구[명]","명","5375",
"달서구","계","5세","주민등록연앙인구[명]","명","5244",
"달서구","계","6세","주민등록연앙인구[명]","명","5645",
"달서구","계","7세","주민등록연앙인구[명]","명","5536",
"달서구","계","8세","주민등록연앙인구[명]","명","5296.5",
"달서구","계","9세","주민등록연앙인구[명]","명","5525.5",
"달서구","계","10세","주민등록연앙인구[명]","명","5989",
"달서구","계","11세","주민등록연앙인구[명]","명","6245.5",
"달서구","계","12세","주민등록연앙인구[명]","명","6838",
"달서구","계","13세","주민등록연앙인구[명]","명","8073.5",
"달서구","계","14세","주민등록연앙인구[명]","명","8630",
"달서구","계","15세","주민등록연앙인구[명]","명","8654.5",
"달서구","계","16세","주민등록연앙인구[명]","명","9076.5",
"달서구","계","17세","주민등록연앙인구[명]","명","9550.5",
"달서구","계","18세","주민등록연앙인구[명]","명","9878",
"달서구","계","19세","주민등록연앙인구[명]","명","9920.5",
"달서구","계","20세","주민등록연앙인구[명]","명","9883",
"달서구","계","21세","주민등록연앙인구[명]","명","9930",
"달서구","계","22세","주민등록연앙인구[명]","명","9633.5",
"달서구","계","23세","주민등록연앙인구[명]","명","8856.5",
"달서구","계","24세","주민등록연앙인구[명]","명","8403",
"달서구","계","25세","주민등록연앙인구[명]","명","7991",
"달서구","계","26세","주민등록연앙인구[명]","명","7522",
"달서구","계","27세","주민등록연앙인구[명]","명","7286.5",
"달서구","계","28세","주민등록연앙인구[명]","명","7238",
"달서구","계","29세","주민등록연앙인구[명]","명","7224",
"달서구","계","30세","주민등록연앙인구[명]","명","7712",
"달서구","계","31세","주민등록연앙인구[명]","명","8688.5",
"달서구","계","32세","주민등록연앙인구[명]","명","9207",
"달서구","계","33세","주민등록연앙인구[명]","명","9294",
"달서구","계","34세","주민등록연앙인구[명]","명","9305.5",
"달서구","계","35세","주민등록연앙인구[명]","명","8732",
"달서구","계","36세","주민등록연앙인구[명]","명","8477",
"달서구","계","37세","주민등록연앙인구[명]","명","8808.5",
"달서구","계","38세","주민등록연앙인구[명]","명","9048",
"달서구","계","39세","주민등록연앙인구[명]","명","9667.5",
"달서구","계","40세","주민등록연앙인구[명]","명","10265",
"달서구","계","41세","주민등록연앙인구[명]","명","10745",
"달서구","계","42세","주민등록연앙인구[명]","명","11131.5",
"달서구","계","43세","주민등록연앙인구[명]","명","11354.5",
"달서구","계","44세","주민등록연앙인구[명]","명","11516.5",
"달서구","계","45세","주민등록연앙인구[명]","명","11980",
"달서구","계","46세","주민등록연앙인구[명]","명","11872.5",
"달서구","계","47세","주민등록연앙인구[명]","명","11101",
"달서구","계","48세","주민등록연앙인구[명]","명","10928.5",
"달서구","계","49세","주민등록연앙인구[명]","명","11044.5",
"달서구","계","50세","주민등록연앙인구[명]","명","10638",
"달서구","계","51세","주민등록연앙인구[명]","명","11044",
"달서구","계","52세","주민등록연앙인구[명]","명","11790.5",
"달서구","계","53세","주민등록연앙인구[명]","명","11663",
"달서구","계","54세","주민등록연앙인구[명]","명","11180",
"달서구","계","55세","주민등록연앙인구[명]","명","9916.5",
"달서구","계","56세","주민등록연앙인구[명]","명","8994.5",
"달서구","계","57세","주민등록연앙인구[명]","명","8688",
"달서구","계","58세","주민등록연앙인구[명]","명","8242",
"달서구","계","59세","주민등록연앙인구[명]","명","7436.5",
"달서구","계","60세","주민등록연앙인구[명]","명","6460",
"달서구","계","61세","주민등록연앙인구[명]","명","6462",
"달서구","계","62세","주민등록연앙인구[명]","명","5835",
"달서구","계","63세","주민등록연앙인구[명]","명","4906.5",
"달서구","계","64세","주민등록연앙인구[명]","명","4853",
"달서구","계","65세","주민등록연앙인구[명]","명","4777",
"달서구","계","66세","주민등록연앙인구[명]","명","4560",
"달서구","계","67세","주민등록연앙인구[명]","명","3771",
"달서구","계","68세","주민등록연앙인구[명]","명","2947.5",
"달서구","계","69세","주민등록연앙인구[명]","명","2966.5",
"달서구","계","70세","주민등록연앙인구[명]","명","3224",
"달서구","계","71세","주민등록연앙인구[명]","명","3561.5",
"달서구","계","72세","주민등록연앙인구[명]","명","3448.5",
"달서구","계","73세","주민등록연앙인구[명]","명","2904",
"달서구","계","74세","주민등록연앙인구[명]","명","2795",
"달서구","계","75세","주민등록연앙인구[명]","명","2660",
"달서구","계","76세","주민등록연앙인구[명]","명","2380.5",
"달서구","계","77세","주민등록연앙인구[명]","명","2235",
"달서구","계","78세","주민등록연앙인구[명]","명","2068.5",
"달서구","계","79세","주민등록연앙인구[명]","명","1854.5",
"달서구","계","80세 이상","주민등록연앙인구[명]","명","9565",
"달서구","계","80세","주민등록연앙인구[명]","명","1627",
"달서구","계","81세","주민등록연앙인구[명]","명","1406.5",
"달서구","계","82세","주민등록연앙인구[명]","명","1214",
"달서구","계","83세","주민등록연앙인구[명]","명","1000",
"달서구","계","84세","주민등록연앙인구[명]","명","866",
"달서구","계","85세 이상","주민등록연앙인구[명]","명","3451.5",
"달서구","계","85세","주민등록연앙인구[명]","명","750",
"달서구","계","86세","주민등록연앙인구[명]","명","613.5",
"달서구","계","87세","주민등록연앙인구[명]","명","477.5",
"달서구","계","88세","주민등록연앙인구[명]","명","385",
"달서구","계","89세","주민등록연앙인구[명]","명","315",
"달서구","계","90세","주민등록연앙인구[명]","명","236.5",
"달서구","계","91세","주민등록연앙인구[명]","명","198.5",
"달서구","계","92세","주민등록연앙인구[명]","명","164.5",
"달서구","계","93세","주민등록연앙인구[명]","명","101",
"달서구","계","94세","주민등록연앙인구[명]","명","64",
"달서구","계","95세","주민등록연앙인구[명]","명","48",
"달서구","계","96세","주민등록연앙인구[명]","명","33.5",
"달서구","계","97세","주민등록연앙인구[명]","명","21.5",
"달서구","계","98세","주민등록연앙인구[명]","명","18.5",
"달서구","계","99세","주민등록연앙인구[명]","명","9.5",
"달서구","계","100세 이상","주민등록연앙인구[명]","명","15",
"달성군","계","계","주민등록연앙인구[명]","명","183700.5",
"달성군","계","0세","주민등록연앙인구[명]","명","1830",
"달성군","계","1세","주민등록연앙인구[명]","명","2001.5",
"달성군","계","2세","주민등록연앙인구[명]","명","2132",
"달성군","계","3세","주민등록연앙인구[명]","명","2133.5",
"달성군","계","4세","주민등록연앙인구[명]","명","1993.5",
"달성군","계","5세","주민등록연앙인구[명]","명","1946",
"달성군","계","6세","주민등록연앙인구[명]","명","2029",
"달성군","계","7세","주민등록연앙인구[명]","명","1909.5",
"달성군","계","8세","주민등록연앙인구[명]","명","1806.5",
"달성군","계","9세","주민등록연앙인구[명]","명","1819.5",
"달성군","계","10세","주민등록연앙인구[명]","명","1895.5",
"달성군","계","11세","주민등록연앙인구[명]","명","1907",
"달성군","계","12세","주민등록연앙인구[명]","명","1951",
"달성군","계","13세","주민등록연앙인구[명]","명","2206.5",
"달성군","계","14세","주민등록연앙인구[명]","명","2286.5",
"달성군","계","15세","주민등록연앙인구[명]","명","2279",
"달성군","계","16세","주민등록연앙인구[명]","명","2380",
"달성군","계","17세","주민등록연앙인구[명]","명","2471.5",
"달성군","계","18세","주민등록연앙인구[명]","명","2519",
"달성군","계","19세","주민등록연앙인구[명]","명","2549",
"달성군","계","20세","주민등록연앙인구[명]","명","2533",
"달성군","계","21세","주민등록연앙인구[명]","명","2532",
"달성군","계","22세","주민등록연앙인구[명]","명","2463",
"달성군","계","23세","주민등록연앙인구[명]","명","2283.5",
"달성군","계","24세","주민등록연앙인구[명]","명","2174",
"달성군","계","25세","주민등록연앙인구[명]","명","2067.5",
"달성군","계","26세","주민등록연앙인구[명]","명","1923",
"달성군","계","27세","주민등록연앙인구[명]","명","1879",
"달성군","계","28세","주민등록연앙인구[명]","명","1978",
"달성군","계","29세","주민등록연앙인구[명]","명","2058",
"달성군","계","30세","주민등록연앙인구[명]","명","2267",
"달성군","계","31세","주민등록연앙인구[명]","명","2629.5",
"달성군","계","32세","주민등록연앙인구[명]","명","2940",
"달성군","계","33세","주민등록연앙인구[명]","명","3071.5",
"달성군","계","34세","주민등록연앙인구[명]","명","3133",
"달성군","계","35세","주민등록연앙인구[명]","명","2964.5",
"달성군","계","36세","주민등록연앙인구[명]","명","2881",
"달성군","계","37세","주민등록연앙인구[명]","명","3022",
"달성군","계","38세","주민등록연앙인구[명]","명","3066.5",
"달성군","계","39세","주민등록연앙인구[명]","명","3181.5",
"달성군","계","40세","주민등록연앙인구[명]","명","3271.5",
"달성군","계","41세","주민등록연앙인구[명]","명","3314.5",
"달성군","계","42세","주민등록연앙인구[명]","명","3358",
"달성군","계","43세","주민등록연앙인구[명]","명","3365",
"달성군","계","44세","주민등록연앙인구[명]","명","3313.5",
"달성군","계","45세","주민등록연앙인구[명]","명","3399",
"달성군","계","46세","주민등록연앙인구[명]","명","3360",
"달성군","계","47세","주민등록연앙인구[명]","명","3179",
"달성군","계","48세","주민등록연앙인구[명]","명","3185.5",
"달성군","계","49세","주민등록연앙인구[명]","명","3175.5",
"달성군","계","50세","주민등록연앙인구[명]","명","3015.5",
"달성군","계","51세","주민등록연앙인구[명]","명","3219",
"달성군","계","52세","주민등록연앙인구[명]","명","3493.5",
"달성군","계","53세","주민등록연앙인구[명]","명","3331.5",
"달성군","계","54세","주민등록연앙인구[명]","명","3205",
"달성군","계","55세","주민등록연앙인구[명]","명","2927.5",
"달성군","계","56세","주민등록연앙인구[명]","명","2676.5",
"달성군","계","57세","주민등록연앙인구[명]","명","2536.5",
"달성군","계","58세","주민등록연앙인구[명]","명","2351",
"달성군","계","59세","주민등록연앙인구[명]","명","2141",
"달성군","계","60세","주민등록연앙인구[명]","명","1851.5",
"달성군","계","61세","주민등록연앙인구[명]","명","1925.5",
"달성군","계","62세","주민등록연앙인구[명]","명","1749",
"달성군","계","63세","주민등록연앙인구[명]","명","1528",
"달성군","계","64세","주민등록연앙인구[명]","명","1556",
"달성군","계","65세","주민등록연앙인구[명]","명","1553.5",
"달성군","계","66세","주민등록연앙인구[명]","명","1467.5",
"달성군","계","67세","주민등록연앙인구[명]","명","1201.5",
"달성군","계","68세","주민등록연앙인구[명]","명","984",
"달성군","계","69세","주민등록연앙인구[명]","명","1023",
"달성군","계","70세","주민등록연앙인구[명]","명","1122",
"달성군","계","71세","주민등록연앙인구[명]","명","1258",
"달성군","계","72세","주민등록연앙인구[명]","명","1250.5",
"달성군","계","73세","주민등록연앙인구[명]","명","1093.5",
"달성군","계","74세","주민등록연앙인구[명]","명","1040.5",
"달성군","계","75세","주민등록연앙인구[명]","명","1008.5",
"달성군","계","76세","주민등록연앙인구[명]","명","918.5",
"달성군","계","77세","주민등록연앙인구[명]","명","833.5",
"달성군","계","78세","주민등록연앙인구[명]","명","784",
"달성군","계","79세","주민등록연앙인구[명]","명","740.5",
"달성군","계","80세 이상","주민등록연앙인구[명]","명","3899.5",
"달성군","계","80세","주민등록연앙인구[명]","명","647",
"달성군","계","81세","주민등록연앙인구[명]","명","579.5",
"달성군","계","82세","주민등록연앙인구[명]","명","493",
"달성군","계","83세","주민등록연앙인구[명]","명","403",
"달성군","계","84세","주민등록연앙인구[명]","명","327",
"달성군","계","85세 이상","주민등록연앙인구[명]","명","1450",
"달성군","계","85세","주민등록연앙인구[명]","명","280",
"달성군","계","86세","주민등록연앙인구[명]","명","270.5",
"달성군","계","87세","주민등록연앙인구[명]","명","212.5",
"달성군","계","88세","주민등록연앙인구[명]","명","161",
"달성군","계","89세","주민등록연앙인구[명]","명","116.5",
"달성군","계","90세","주민등록연앙인구[명]","명","106",
"달성군","계","91세","주민등록연앙인구[명]","명","90.5",
"달성군","계","92세","주민등록연앙인구[명]","명","63.5",
"달성군","계","93세","주민등록연앙인구[명]","명","45",
"달성군","계","94세","주민등록연앙인구[명]","명","31.5",
"달성군","계","95세","주민등록연앙인구[명]","명","22.5",
"달성군","계","96세","주민등록연앙인구[명]","명","17.5",
"달성군","계","97세","주민등록연앙인구[명]","명","11.5",
"달성군","계","98세","주민등록연앙인구[명]","명","6",
"달성군","계","99세","주민등록연앙인구[명]","명","6.5",
"달성군","계","100세 이상","주민등록연앙인구[명]","명","9",
"인천광역시","계","계","주민등록연앙인구[명]","명","2863670",
"인천광역시","계","0세","주민등록연앙인구[명]","명","24996.5",
"인천광역시","계","1세","주민등록연앙인구[명]","명","27404.5",
"인천광역시","계","2세","주민등록연앙인구[명]","명","28639.5",
"인천광역시","계","3세","주민등록연앙인구[명]","명","28092.5",
"인천광역시","계","4세","주민등록연앙인구[명]","명","27151.5",
"인천광역시","계","5세","주민등록연앙인구[명]","명","26855",
"인천광역시","계","6세","주민등록연앙인구[명]","명","28131.5",
"인천광역시","계","7세","주민등록연앙인구[명]","명","27404",
"인천광역시","계","8세","주민등록연앙인구[명]","명","25384.5",
"인천광역시","계","9세","주민등록연앙인구[명]","명","25844",
"인천광역시","계","10세","주민등록연앙인구[명]","명","27472.5",
"인천광역시","계","11세","주민등록연앙인구[명]","명","28017.5",
"인천광역시","계","12세","주민등록연앙인구[명]","명","29571.5",
"인천광역시","계","13세","주민등록연앙인구[명]","명","33521",
"인천광역시","계","14세","주민등록연앙인구[명]","명","35211.5",
"인천광역시","계","15세","주민등록연앙인구[명]","명","35296",
"인천광역시","계","16세","주민등록연앙인구[명]","명","37043.5",
"인천광역시","계","17세","주민등록연앙인구[명]","명","38741",
"인천광역시","계","18세","주민등록연앙인구[명]","명","40096.5",
"인천광역시","계","19세","주민등록연앙인구[명]","명","41149.5",
"인천광역시","계","20세","주민등록연앙인구[명]","명","42111.5",
"인천광역시","계","21세","주민등록연앙인구[명]","명","43091.5",
"인천광역시","계","22세","주민등록연앙인구[명]","명","43157.5",
"인천광역시","계","23세","주민등록연앙인구[명]","명","40838.5",
"인천광역시","계","24세","주민등록연앙인구[명]","명","38422",
"인천광역시","계","25세","주민등록연앙인구[명]","명","37636",
"인천광역시","계","26세","주민등록연앙인구[명]","명","36693",
"인천광역시","계","27세","주민등록연앙인구[명]","명","36453",
"인천광역시","계","28세","주민등록연앙인구[명]","명","37274",
"인천광역시","계","29세","주민등록연앙인구[명]","명","38126.5",
"인천광역시","계","30세","주민등록연앙인구[명]","명","41014.5",
"인천광역시","계","31세","주민등록연앙인구[명]","명","45788.5",
"인천광역시","계","32세","주민등록연앙인구[명]","명","48897.5",
"인천광역시","계","33세","주민등록연앙인구[명]","명","49545.5",
"인천광역시","계","34세","주민등록연앙인구[명]","명","49040",
"인천광역시","계","35세","주민등록연앙인구[명]","명","45762",
"인천광역시","계","36세","주민등록연앙인구[명]","명","44058",
"인천광역시","계","37세","주민등록연앙인구[명]","명","44619.5",
"인천광역시","계","38세","주민등록연앙인구[명]","명","44788",
"인천광역시","계","39세","주민등록연앙인구[명]","명","47585.5",
"인천광역시","계","40세","주민등록연앙인구[명]","명","50230.5",
"인천광역시","계","41세","주민등록연앙인구[명]","명","51565.5",
"인천광역시","계","42세","주민등록연앙인구[명]","명","52530",
"인천광역시","계","43세","주민등록연앙인구[명]","명","52924.5",
"인천광역시","계","44세","주민등록연앙인구[명]","명","52738",
"인천광역시","계","45세","주민등록연앙인구[명]","명","53298.5",
"인천광역시","계","46세","주민등록연앙인구[명]","명","51666",
"인천광역시","계","47세","주민등록연앙인구[명]","명","48846",
"인천광역시","계","48세","주민등록연앙인구[명]","명","49625",
"인천광역시","계","49세","주민등록연앙인구[명]","명","51123",
"인천광역시","계","50세","주민등록연앙인구[명]","명","49472.5",
"인천광역시","계","51세","주민등록연앙인구[명]","명","50752.5",
"인천광역시","계","52세","주민등록연앙인구[명]","명","53792.5",
"인천광역시","계","53세","주민등록연앙인구[명]","명","54269.5",
"인천광역시","계","54세","주민등록연앙인구[명]","명","51838",
"인천광역시","계","55세","주민등록연앙인구[명]","명","47367.5",
"인천광역시","계","56세","주민등록연앙인구[명]","명","44364.5",
"인천광역시","계","57세","주민등록연앙인구[명]","명","40660",
"인천광역시","계","58세","주민등록연앙인구[명]","명","38251",
"인천광역시","계","59세","주민등록연앙인구[명]","명","35468",
"인천광역시","계","60세","주민등록연앙인구[명]","명","29651",
"인천광역시","계","61세","주민등록연앙인구[명]","명","28368",
"인천광역시","계","62세","주민등록연앙인구[명]","명","24546",
"인천광역시","계","63세","주민등록연앙인구[명]","명","20605",
"인천광역시","계","64세","주민등록연앙인구[명]","명","22149.5",
"인천광역시","계","65세","주민등록연앙인구[명]","명","22196",
"인천광역시","계","66세","주민등록연앙인구[명]","명","22176.5",
"인천광역시","계","67세","주민등록연앙인구[명]","명","20333",
"인천광역시","계","68세","주민등록연앙인구[명]","명","16885.5",
"인천광역시","계","69세","주민등록연앙인구[명]","명","15780.5",
"인천광역시","계","70세","주민등록연앙인구[명]","명","16021",
"인천광역시","계","71세","주민등록연앙인구[명]","명","17606",
"인천광역시","계","72세","주민등록연앙인구[명]","명","17283",
"인천광역시","계","73세","주민등록연앙인구[명]","명","14422.5",
"인천광역시","계","74세","주민등록연앙인구[명]","명","13561.5",
"인천광역시","계","75세","주민등록연앙인구[명]","명","13277",
"인천광역시","계","76세","주민등록연앙인구[명]","명","12025.5",
"인천광역시","계","77세","주민등록연앙인구[명]","명","11043.5",
"인천광역시","계","78세","주민등록연앙인구[명]","명","10453",
"인천광역시","계","79세","주민등록연앙인구[명]","명","9430",
"인천광역시","계","80세 이상","주민등록연앙인구[명]","명","54146.5",
"인천광역시","계","80세","주민등록연앙인구[명]","명","8143",
"인천광역시","계","81세","주민등록연앙인구[명]","명","7224",
"인천광역시","계","82세","주민등록연앙인구[명]","명","6225",
"인천광역시","계","83세","주민등록연앙인구[명]","명","5438.5",
"인천광역시","계","84세","주민등록연앙인구[명]","명","5022",
"인천광역시","계","85세 이상","주민등록연앙인구[명]","명","22094",
"인천광역시","계","85세","주민등록연앙인구[명]","명","4383",
"인천광역시","계","86세","주민등록연앙인구[명]","명","3657",
"인천광역시","계","87세","주민등록연앙인구[명]","명","2916",
"인천광역시","계","88세","주민등록연앙인구[명]","명","2356",
"인천광역시","계","89세","주민등록연앙인구[명]","명","1986.5",
"인천광역시","계","90세","주민등록연앙인구[명]","명","1711",
"인천광역시","계","91세","주민등록연앙인구[명]","명","1442",
"인천광역시","계","92세","주민등록연앙인구[명]","명","1048",
"인천광역시","계","93세","주민등록연앙인구[명]","명","768",
"인천광역시","계","94세","주민등록연앙인구[명]","명","557.5",
"인천광역시","계","95세","주민등록연앙인구[명]","명","388",
"인천광역시","계","96세","주민등록연앙인구[명]","명","291.5",
"인천광역시","계","97세","주민등록연앙인구[명]","명","208.5",
"인천광역시","계","98세","주민등록연앙인구[명]","명","122.5",
"인천광역시","계","99세","주민등록연앙인구[명]","명","85.5",
"인천광역시","계","100세 이상","주민등록연앙인구[명]","명","173",
"중구","계","계","주민등록연앙인구[명]","명","108390",
"중구","계","0세","주민등록연앙인구[명]","명","967.5",
"중구","계","1세","주민등록연앙인구[명]","명","1111",
"중구","계","2세","주민등록연앙인구[명]","명","1232.5",
"중구","계","3세","주민등록연앙인구[명]","명","1192.5",
"중구","계","4세","주민등록연앙인구[명]","명","1077.5",
"중구","계","5세","주민등록연앙인구[명]","명","1077.5",
"중구","계","6세","주민등록연앙인구[명]","명","1167.5",
"중구","계","7세","주민등록연앙인구[명]","명","1150",
"중구","계","8세","주민등록연앙인구[명]","명","993",
"중구","계","9세","주민등록연앙인구[명]","명","1061.5",
"중구","계","10세","주민등록연앙인구[명]","명","1091",
"중구","계","11세","주민등록연앙인구[명]","명","1059.5",
"중구","계","12세","주민등록연앙인구[명]","명","1050",
"중구","계","13세","주민등록연앙인구[명]","명","1169",
"중구","계","14세","주민등록연앙인구[명]","명","1221.5",
"중구","계","15세","주민등록연앙인구[명]","명","1144",
"중구","계","16세","주민등록연앙인구[명]","명","1109.5",
"중구","계","17세","주민등록연앙인구[명]","명","1097",
"중구","계","18세","주민등록연앙인구[명]","명","1126",
"중구","계","19세","주민등록연앙인구[명]","명","1146",
"중구","계","20세","주민등록연앙인구[명]","명","1176.5",
"중구","계","21세","주민등록연앙인구[명]","명","1178.5",
"중구","계","22세","주민등록연앙인구[명]","명","1157",
"중구","계","23세","주민등록연앙인구[명]","명","1133",
"중구","계","24세","주민등록연앙인구[명]","명","1119.5",
"중구","계","25세","주민등록연앙인구[명]","명","1077.5",
"중구","계","26세","주민등록연앙인구[명]","명","1101.5",
"중구","계","27세","주민등록연앙인구[명]","명","1174",
"중구","계","28세","주민등록연앙인구[명]","명","1258.5",
"중구","계","29세","주민등록연앙인구[명]","명","1331.5",
"중구","계","30세","주민등록연앙인구[명]","명","1525",
