"행정구역(시군구)별","성별","연령별","항목","단위","2020 년",
"서울특별시","계","26세","주민등록연앙인구[명]","명","162924",
"서울특별시","계","27세","주민등록연앙인구[명]","명","168028",
"서울특별시","계","28세","주민등록연앙인구[명]","명","169329.5",
"서울특별시","계","29세","주민등록연앙인구[명]","명","160119.5",
"서울특별시","계","30세","주민등록연앙인구[명]","명","149994.5",
"서울특별시","계","31세","주민등록연앙인구[명]","명","146960.5",
"서울특별시","계","32세","주민등록연앙인구[명]","명","143056.5",
"서울특별시","계","33세","주민등록연앙인구[명]","명","139721",
"서울특별시","계","34세","주민등록연앙인구[명]","명","139793.5",
"서울특별시","계","35세","주민등록연앙인구[명]","명","139413",
"서울특별시","계","36세","주민등록연앙인구[명]","명","144525",
"서울특별시","계","37세","주민등록연앙인구[명]","명","155122.5",
"서울특별시","계","38세","주민등록연앙인구[명]","명","159518",
"서울특별시","계","39세","주민등록연앙인구[명]","명","158209.5",
"서울특별시","계","40세","주민등록연앙인구[명]","명","155331",
"서울특별시","계","41세","주민등록연앙인구[명]","명","142120",
"서울특별시","계","42세","주민등록연앙인구[명]","명","136107.5",
"서울특별시","계","43세","주민등록연앙인구[명]","명","140268.5",
"서울특별시","계","44세","주민등록연앙인구[명]","명","140632",
"서울특별시","계","45세","주민등록연앙인구[명]","명","147989.5",
"서울특별시","계","46세","주민등록연앙인구[명]","명","156741.5",
"서울특별시","계","47세","주민등록연앙인구[명]","명","161112",
"서울특별시","계","48세","주민등록연앙인구[명]","명","167082",
"서울특별시","계","49세","주민등록연앙인구[명]","명","168473.5",
"서울특별시","계","50세","주민등록연앙인구[명]","명","164296",
"서울특별시","계","51세","주민등록연앙인구[명]","명","161098.5",
"서울특별시","계","52세","주민등록연앙인구[명]","명","153695",
"서울특별시","계","53세","주민등록연앙인구[명]","명","142397",
"서울특별시","계","54세","주민등록연앙인구[명]","명","140793",
"서울특별시","계","55세","주민등록연앙인구[명]","명","144450",
"서울특별시","계","56세","주민등록연앙인구[명]","명","140708",
"서울특별시","계","57세","주민등록연앙인구[명]","명","142680.5",
"서울특별시","계","58세","주민등록연앙인구[명]","명","150181.5",
"서울특별시","계","59세","주민등록연앙인구[명]","명","154768",
"서울특별시","계","60세","주민등록연앙인구[명]","명","152161",
"서울특별시","계","61세","주민등록연앙인구[명]","명","142086.5",
"서울특별시","계","62세","주민등록연앙인구[명]","명","136793",
"서울특별시","계","63세","주민등록연앙인구[명]","명","130418",
"서울특별시","계","64세","주민등록연앙인구[명]","명","127792.5",
"서울특별시","계","65세","주민등록연앙인구[명]","명","121059.5",
"서울특별시","계","66세","주민등록연앙인구[명]","명","104433.5",
"서울특별시","계","67세","주민등록연앙인구[명]","명","102067.5",
"서울특별시","계","68세","주민등록연앙인구[명]","명","90036.5",
"서울특별시","계","69세","주민등록연앙인구[명]","명","78453",
"서울특별시","계","70세","주민등록연앙인구[명]","명","82815",
"서울특별시","계","71세","주민등록연앙인구[명]","명","82415",
"서울특별시","계","72세","주민등록연앙인구[명]","명","82596",
"서울특별시","계","73세","주민등록연앙인구[명]","명","75171",
"서울특별시","계","74세","주민등록연앙인구[명]","명","62836.5",
"서울특별시","계","75세","주민등록연앙인구[명]","명","58977.5",
"서울특별시","계","76세","주민등록연앙인구[명]","명","58373",
"서울특별시","계","77세","주민등록연앙인구[명]","명","62640",
"서울특별시","계","78세","주민등록연앙인구[명]","명","60495",
"서울특별시","계","79세","주민등록연앙인구[명]","명","49231",
"서울특별시","계","80세 이상","주민등록연앙인구[명]","명","297315.5",
"서울특별시","계","80세","주민등록연앙인구[명]","명","44310.5",
"서울특별시","계","81세","주민등록연앙인구[명]","명","40473.5",
"서울특별시","계","82세","주민등록연앙인구[명]","명","35167.5",
"서울특별시","계","83세","주민등록연앙인구[명]","명","30836",
"서울특별시","계","84세","주민등록연앙인구[명]","명","27418",
"서울특별시","계","85세 이상","주민등록연앙인구[명]","명","119110",
"서울특별시","계","85세","주민등록연앙인구[명]","명","23516",
"서울특별시","계","86세","주민등록연앙인구[명]","명","19029.5",
"서울특별시","계","87세","주민등록연앙인구[명]","명","15902",
"서울특별시","계","88세","주민등록연앙인구[명]","명","12985.5",
"서울특별시","계","89세","주민등록연앙인구[명]","명","10438.5",
"서울특별시","계","90세","주민등록연앙인구[명]","명","8979",
"서울특별시","계","91세","주민등록연앙인구[명]","명","7477.5",
"서울특별시","계","92세","주민등록연앙인구[명]","명","5874.5",
"서울특별시","계","93세","주민등록연앙인구[명]","명","4239.5",
"서울특별시","계","94세","주민등록연앙인구[명]","명","2939",
"서울특별시","계","95세","주민등록연앙인구[명]","명","2131.5",
"서울특별시","계","96세","주민등록연앙인구[명]","명","1780.5",
"서울특별시","계","97세","주민등록연앙인구[명]","명","1391",
"서울특별시","계","98세","주민등록연앙인구[명]","명","877.5",
"서울특별시","계","99세","주민등록연앙인구[명]","명","588",
"서울특별시","계","100세 이상","주민등록연앙인구[명]","명","960.5",
"종로구","계","계","주민등록연앙인구[명]","명","144865.5",
"종로구","계","0세","주민등록연앙인구[명]","명","539",
"종로구","계","1세","주민등록연앙인구[명]","명","587.5",
"종로구","계","2세","주민등록연앙인구[명]","명","644",
"종로구","계","3세","주민등록연앙인구[명]","명","720.5",
"종로구","계","4세","주민등록연앙인구[명]","명","818",
"종로구","계","5세","주민등록연앙인구[명]","명","858",
"종로구","계","6세","주민등록연앙인구[명]","명","863",
"종로구","계","7세","주민등록연앙인구[명]","명","915",
"종로구","계","8세","주민등록연앙인구[명]","명","952",
"종로구","계","9세","주민등록연앙인구[명]","명","960.5",
"종로구","계","10세","주민등록연앙인구[명]","명","970",
"종로구","계","11세","주민등록연앙인구[명]","명","968",
"종로구","계","12세","주민등록연앙인구[명]","명","1095",
"종로구","계","13세","주민등록연앙인구[명]","명","1076.5",
"종로구","계","14세","주민등록연앙인구[명]","명","1010.5",
"종로구","계","15세","주민등록연앙인구[명]","명","1051.5",
"종로구","계","16세","주민등록연앙인구[명]","명","1121.5",
"종로구","계","17세","주민등록연앙인구[명]","명","1143.5",
"종로구","계","18세","주민등록연앙인구[명]","명","1241",
"종로구","계","19세","주민등록연앙인구[명]","명","1624",
"종로구","계","20세","주민등록연앙인구[명]","명","1847",
"종로구","계","21세","주민등록연앙인구[명]","명","1890",
"종로구","계","22세","주민등록연앙인구[명]","명","2077.5",
"종로구","계","23세","주민등록연앙인구[명]","명","2318",
"종로구","계","24세","주민등록연앙인구[명]","명","2469.5",
"종로구","계","25세","주민등록연앙인구[명]","명","2543.5",
"종로구","계","26세","주민등록연앙인구[명]","명","2555.5",
"종로구","계","27세","주민등록연앙인구[명]","명","2580.5",
"종로구","계","28세","주민등록연앙인구[명]","명","2571",
"종로구","계","29세","주민등록연앙인구[명]","명","2417",
"종로구","계","30세","주민등록연앙인구[명]","명","2194.5",
"종로구","계","31세","주민등록연앙인구[명]","명","2060",
"종로구","계","32세","주민등록연앙인구[명]","명","1992",
"종로구","계","33세","주민등록연앙인구[명]","명","1903",
"종로구","계","34세","주민등록연앙인구[명]","명","1845.5",
"종로구","계","35세","주민등록연앙인구[명]","명","1800.5",
"종로구","계","36세","주민등록연앙인구[명]","명","1867",
"종로구","계","37세","주민등록연앙인구[명]","명","1994.5",
"종로구","계","38세","주민등록연앙인구[명]","명","2058.5",
"종로구","계","39세","주민등록연앙인구[명]","명","2075",
"종로구","계","40세","주민등록연앙인구[명]","명","2046.5",
"종로구","계","41세","주민등록연앙인구[명]","명","1925",
"종로구","계","42세","주민등록연앙인구[명]","명","1810",
"종로구","계","43세","주민등록연앙인구[명]","명","1894",
"종로구","계","44세","주민등록연앙인구[명]","명","1974",
"종로구","계","45세","주민등록연앙인구[명]","명","2117",
"종로구","계","46세","주민등록연앙인구[명]","명","2305.5",
"종로구","계","47세","주민등록연앙인구[명]","명","2429.5",
"종로구","계","48세","주민등록연앙인구[명]","명","2642",
"종로구","계","49세","주민등록연앙인구[명]","명","2727",
"종로구","계","50세","주민등록연앙인구[명]","명","2650",
"종로구","계","51세","주민등록연앙인구[명]","명","2534.5",
"종로구","계","52세","주민등록연앙인구[명]","명","2473",
"종로구","계","53세","주민등록연앙인구[명]","명","2317",
"종로구","계","54세","주민등록연앙인구[명]","명","2312",
"종로구","계","55세","주민등록연앙인구[명]","명","2419",
"종로구","계","56세","주민등록연앙인구[명]","명","2359",
"종로구","계","57세","주민등록연앙인구[명]","명","2372.5",
"종로구","계","58세","주민등록연앙인구[명]","명","2495",
"종로구","계","59세","주민등록연앙인구[명]","명","2514.5",
"종로구","계","60세","주민등록연앙인구[명]","명","2404.5",
"종로구","계","61세","주민등록연앙인구[명]","명","2177.5",
"종로구","계","62세","주민등록연앙인구[명]","명","2106",
"종로구","계","63세","주민등록연앙인구[명]","명","2041",
"종로구","계","64세","주민등록연앙인구[명]","명","2005.5",
"종로구","계","65세","주민등록연앙인구[명]","명","1892",
"종로구","계","66세","주민등록연앙인구[명]","명","1602.5",
"종로구","계","67세","주민등록연앙인구[명]","명","1583.5",
"종로구","계","68세","주민등록연앙인구[명]","명","1381",
"종로구","계","69세","주민등록연앙인구[명]","명","1177.5",
"종로구","계","70세","주민등록연앙인구[명]","명","1299.5",
"종로구","계","71세","주민등록연앙인구[명]","명","1302.5",
"종로구","계","72세","주민등록연앙인구[명]","명","1349.5",
"종로구","계","73세","주민등록연앙인구[명]","명","1241.5",
"종로구","계","74세","주민등록연앙인구[명]","명","1051.5",
"종로구","계","75세","주민등록연앙인구[명]","명","1055.5",
"종로구","계","76세","주민등록연앙인구[명]","명","1083",
"종로구","계","77세","주민등록연앙인구[명]","명","1168",
"종로구","계","78세","주민등록연앙인구[명]","명","1165.5",
"종로구","계","79세","주민등록연앙인구[명]","명","977.5",
"종로구","계","80세 이상","주민등록연앙인구[명]","명","6264.5",
"종로구","계","80세","주민등록연앙인구[명]","명","912.5",
"종로구","계","81세","주민등록연앙인구[명]","명","854",
"종로구","계","82세","주민등록연앙인구[명]","명","701",
"종로구","계","83세","주민등록연앙인구[명]","명","633",
"종로구","계","84세","주민등록연앙인구[명]","명","581.5",
"종로구","계","85세 이상","주민등록연앙인구[명]","명","2582.5",
"종로구","계","85세","주민등록연앙인구[명]","명","499.5",
"종로구","계","86세","주민등록연앙인구[명]","명","406",
"종로구","계","87세","주민등록연앙인구[명]","명","328",
"종로구","계","88세","주민등록연앙인구[명]","명","289.5",
"종로구","계","89세","주민등록연앙인구[명]","명","225.5",
"종로구","계","90세","주민등록연앙인구[명]","명","185.5",
"종로구","계","91세","주민등록연앙인구[명]","명","156",
"종로구","계","92세","주민등록연앙인구[명]","명","123",
"종로구","계","93세","주민등록연앙인구[명]","명","102",
"종로구","계","94세","주민등록연앙인구[명]","명","72.5",
"종로구","계","95세","주민등록연앙인구[명]","명","54",
"종로구","계","96세","주민등록연앙인구[명]","명","38.5",
"종로구","계","97세","주민등록연앙인구[명]","명","33.5",
"종로구","계","98세","주민등록연앙인구[명]","명","27",
"종로구","계","99세","주민등록연앙인구[명]","명","16",
"종로구","계","100세 이상","주민등록연앙인구[명]","명","26",
"중구","계","계","주민등록연앙인구[명]","명","121519.5",
"중구","계","0세","주민등록연앙인구[명]","명","655",
"중구","계","1세","주민등록연앙인구[명]","명","641.5",
"중구","계","2세","주민등록연앙인구[명]","명","672.5",
"중구","계","3세","주민등록연앙인구[명]","명","746",
"중구","계","4세","주민등록연앙인구[명]","명","767.5",
"중구","계","5세","주민등록연앙인구[명]","명","745.5",
"중구","계","6세","주민등록연앙인구[명]","명","721",
"중구","계","7세","주민등록연앙인구[명]","명","742",
"중구","계","8세","주민등록연앙인구[명]","명","726",
"중구","계","9세","주민등록연앙인구[명]","명","676.5",
"중구","계","10세","주민등록연앙인구[명]","명","632.5",
"중구","계","11세","주민등록연앙인구[명]","명","609.5",
"중구","계","12세","주민등록연앙인구[명]","명","649.5",
"중구","계","13세","주민등록연앙인구[명]","명","624",
"중구","계","14세","주민등록연앙인구[명]","명","577",
"중구","계","15세","주민등록연앙인구[명]","명","630",
"중구","계","16세","주민등록연앙인구[명]","명","679.5",
"중구","계","17세","주민등록연앙인구[명]","명","699.5",
"중구","계","18세","주민등록연앙인구[명]","명","790",
"중구","계","19세","주민등록연앙인구[명]","명","1070",
"중구","계","20세","주민등록연앙인구[명]","명","1282",
"중구","계","21세","주민등록연앙인구[명]","명","1329",
"중구","계","22세","주민등록연앙인구[명]","명","1485",
"중구","계","23세","주민등록연앙인구[명]","명","1698.5",
"중구","계","24세","주민등록연앙인구[명]","명","1810.5",
"중구","계","25세","주민등록연앙인구[명]","명","1964",
"중구","계","26세","주민등록연앙인구[명]","명","2115",
"중구","계","27세","주민등록연앙인구[명]","명","2302",
"중구","계","28세","주민등록연앙인구[명]","명","2262",
"중구","계","29세","주민등록연앙인구[명]","명","2125",
"중구","계","30세","주민등록연앙인구[명]","명","2018.5",
"중구","계","31세","주민등록연앙인구[명]","명","2056.5",
"중구","계","32세","주민등록연앙인구[명]","명","2036.5",
"중구","계","33세","주민등록연앙인구[명]","명","1968.5",
"중구","계","34세","주민등록연앙인구[명]","명","1951",
"중구","계","35세","주민등록연앙인구[명]","명","1931",
"중구","계","36세","주민등록연앙인구[명]","명","1959.5",
"중구","계","37세","주민등록연앙인구[명]","명","2068.5",
"중구","계","38세","주민등록연앙인구[명]","명","2054",
"중구","계","39세","주민등록연앙인구[명]","명","2038",
"중구","계","40세","주민등록연앙인구[명]","명","1948.5",
"중구","계","41세","주민등록연앙인구[명]","명","1730.5",
"중구","계","42세","주민등록연앙인구[명]","명","1618",
"중구","계","43세","주민등록연앙인구[명]","명","1594.5",
"중구","계","44세","주민등록연앙인구[명]","명","1573",
"중구","계","45세","주민등록연앙인구[명]","명","1674",
"중구","계","46세","주민등록연앙인구[명]","명","1718",
"중구","계","47세","주민등록연앙인구[명]","명","1795",
"중구","계","48세","주민등록연앙인구[명]","명","1967.5",
"중구","계","49세","주민등록연앙인구[명]","명","2029.5",
"중구","계","50세","주민등록연앙인구[명]","명","2034",
"중구","계","51세","주민등록연앙인구[명]","명","2093.5",
"중구","계","52세","주민등록연앙인구[명]","명","2050",
"중구","계","53세","주민등록연앙인구[명]","명","1861.5",
"중구","계","54세","주민등록연앙인구[명]","명","1825",
"중구","계","55세","주민등록연앙인구[명]","명","1941",
"중구","계","56세","주민등록연앙인구[명]","명","1952",
"중구","계","57세","주민등록연앙인구[명]","명","1980",
"중구","계","58세","주민등록연앙인구[명]","명","2088",
"중구","계","59세","주민등록연앙인구[명]","명","2147",
"중구","계","60세","주민등록연앙인구[명]","명","2060.5",
"중구","계","61세","주민등록연앙인구[명]","명","1929",
"중구","계","62세","주민등록연앙인구[명]","명","1882.5",
"중구","계","63세","주민등록연앙인구[명]","명","1844",
"중구","계","64세","주민등록연앙인구[명]","명","1796",
"중구","계","65세","주민등록연앙인구[명]","명","1693",
"중구","계","66세","주민등록연앙인구[명]","명","1458",
"중구","계","67세","주민등록연앙인구[명]","명","1392",
"중구","계","68세","주민등록연앙인구[명]","명","1237.5",
"중구","계","69세","주민등록연앙인구[명]","명","1091",
"중구","계","70세","주민등록연앙인구[명]","명","1179",
"중구","계","71세","주민등록연앙인구[명]","명","1153.5",
"중구","계","72세","주민등록연앙인구[명]","명","1169.5",
"중구","계","73세","주민등록연앙인구[명]","명","1061",
"중구","계","74세","주민등록연앙인구[명]","명","911.5",
"중구","계","75세","주민등록연앙인구[명]","명","898",
"중구","계","76세","주민등록연앙인구[명]","명","881.5",
"중구","계","77세","주민등록연앙인구[명]","명","960",
"중구","계","78세","주민등록연앙인구[명]","명","978",
"중구","계","79세","주민등록연앙인구[명]","명","783.5",
"중구","계","80세 이상","주민등록연앙인구[명]","명","5030",
"중구","계","80세","주민등록연앙인구[명]","명","689",
"중구","계","81세","주민등록연앙인구[명]","명","661",
"중구","계","82세","주민등록연앙인구[명]","명","569.5",
"중구","계","83세","주민등록연앙인구[명]","명","509.5",
"중구","계","84세","주민등록연앙인구[명]","명","475",
"중구","계","85세 이상","주민등록연앙인구[명]","명","2126",
"중구","계","85세","주민등록연앙인구[명]","명","391",
"중구","계","86세","주민등록연앙인구[명]","명","335.5",
"중구","계","87세","주민등록연앙인구[명]","명","286.5",
"중구","계","88세","주민등록연앙인구[명]","명","227",
"중구","계","89세","주민등록연앙인구[명]","명","188.5",
"중구","계","90세","주민등록연앙인구[명]","명","166.5",
"중구","계","91세","주민등록연앙인구[명]","명","148.5",
"중구","계","92세","주민등록연앙인구[명]","명","112",
"중구","계","93세","주민등록연앙인구[명]","명","81.5",
"중구","계","94세","주민등록연앙인구[명]","명","49",
"중구","계","95세","주민등록연앙인구[명]","명","41",
"중구","계","96세","주민등록연앙인구[명]","명","31",
"중구","계","97세","주민등록연앙인구[명]","명","23.5",
"중구","계","98세","주민등록연앙인구[명]","명","19.5",
"중구","계","99세","주민등록연앙인구[명]","명","9",
"중구","계","100세 이상","주민등록연앙인구[명]","명","16",
"용산구","계","계","주민등록연앙인구[명]","명","219403.5",
"용산구","계","0세","주민등록연앙인구[명]","명","1170",
"용산구","계","1세","주민등록연앙인구[명]","명","1230",
"용산구","계","2세","주민등록연앙인구[명]","명","1280",
"용산구","계","3세","주민등록연앙인구[명]","명","1382",
"용산구","계","4세","주민등록연앙인구[명]","명","1486",
"용산구","계","5세","주민등록연앙인구[명]","명","1455.5",
"용산구","계","6세","주민등록연앙인구[명]","명","1403",
"용산구","계","7세","주민등록연앙인구[명]","명","1451",
"용산구","계","8세","주민등록연앙인구[명]","명","1469",
"용산구","계","9세","주민등록연앙인구[명]","명","1437",
"용산구","계","10세","주민등록연앙인구[명]","명","1429.5",
"용산구","계","11세","주민등록연앙인구[명]","명","1406",
"용산구","계","12세","주민등록연앙인구[명]","명","1449",
"용산구","계","13세","주민등록연앙인구[명]","명","1474",
"용산구","계","14세","주민등록연앙인구[명]","명","1409.5",
"용산구","계","15세","주민등록연앙인구[명]","명","1486",
"용산구","계","16세","주민등록연앙인구[명]","명","1593",
"용산구","계","17세","주민등록연앙인구[명]","명","1624.5",
"용산구","계","18세","주민등록연앙인구[명]","명","1788",
"용산구","계","19세","주민등록연앙인구[명]","명","2156.5",
"용산구","계","20세","주민등록연앙인구[명]","명","2413",
"용산구","계","21세","주민등록연앙인구[명]","명","2487.5",
"용산구","계","22세","주민등록연앙인구[명]","명","2674",
"용산구","계","23세","주민등록연앙인구[명]","명","2873",
"용산구","계","24세","주민등록연앙인구[명]","명","3092.5",
"용산구","계","25세","주민등록연앙인구[명]","명","3440",
"용산구","계","26세","주민등록연앙인구[명]","명","3619",
"용산구","계","27세","주민등록연앙인구[명]","명","3898.5",
"용산구","계","28세","주민등록연앙인구[명]","명","4180",
"용산구","계","29세","주민등록연앙인구[명]","명","4049.5",
"용산구","계","30세","주민등록연앙인구[명]","명","3872.5",
"용산구","계","31세","주민등록연앙인구[명]","명","3765",
"용산구","계","32세","주민등록연앙인구[명]","명","3679.5",
"용산구","계","33세","주민등록연앙인구[명]","명","3617",
"용산구","계","34세","주민등록연앙인구[명]","명","3584.5",
"용산구","계","35세","주민등록연앙인구[명]","명","3564",
"용산구","계","36세","주민등록연앙인구[명]","명","3633.5",
"용산구","계","37세","주민등록연앙인구[명]","명","3821",
"용산구","계","38세","주민등록연앙인구[명]","명","3908.5",
"용산구","계","39세","주민등록연앙인구[명]","명","3860.5",
"용산구","계","40세","주민등록연앙인구[명]","명","3628",
"용산구","계","41세","주민등록연앙인구[명]","명","3200",
"용산구","계","42세","주민등록연앙인구[명]","명","3095",
"용산구","계","43세","주민등록연앙인구[명]","명","3147",
"용산구","계","44세","주민등록연앙인구[명]","명","3118",
"용산구","계","45세","주민등록연앙인구[명]","명","3312.5",
"용산구","계","46세","주민등록연앙인구[명]","명","3480",
"용산구","계","47세","주민등록연앙인구[명]","명","3647.5",
"용산구","계","48세","주민등록연앙인구[명]","명","3886",
"용산구","계","49세","주민등록연앙인구[명]","명","3929",
"용산구","계","50세","주민등록연앙인구[명]","명","3907",
