"행정구역(시군구)별","성별","연령별","항목","단위","2017 년",
"전국","계","계","주민등록연앙인구[명]","명","51230704",
"전국","계","0세","주민등록연앙인구[명]","명","369710.5",
"전국","계","1세","주민등록연앙인구[명]","명","425705",
"전국","계","2세","주민등록연앙인구[명]","명","440967",
"전국","계","3세","주민등록연앙인구[명]","명","439957",
"전국","계","4세","주민등록연앙인구[명]","명","464792",
"전국","계","5세","주민등록연앙인구[명]","명","482297",
"전국","계","6세","주민등록연앙인구[명]","명","474368",
"전국","계","7세","주민등록연앙인구[명]","명","460371.5",
"전국","계","8세","주민등록연앙인구[명]","명","457979",
"전국","계","9세","주민등록연앙인구[명]","명","481854",
"전국","계","10세","주민등록연앙인구[명]","명","472316.5",
"전국","계","11세","주민등록연앙인구[명]","명","442523.5",
"전국","계","12세","주민등록연앙인구[명]","명","454655.5",
"전국","계","13세","주민등록연앙인구[명]","명","483215",
"전국","계","14세","주민등록연앙인구[명]","명","493509.5",
"전국","계","15세","주민등록연앙인구[명]","명","526372",
"전국","계","16세","주민등록연앙인구[명]","명","598288.5",
"전국","계","17세","주민등록연앙인구[명]","명","628103.5",
"전국","계","18세","주민등록연앙인구[명]","명","628040",
"전국","계","19세","주민등록연앙인구[명]","명","653303.5",
"전국","계","20세","주민등록연앙인구[명]","명","675631.5",
"전국","계","21세","주민등록연앙인구[명]","명","693647",
"전국","계","22세","주민등록연앙인구[명]","명","707546.5",
"전국","계","23세","주민등록연앙인구[명]","명","708307.5",
"전국","계","24세","주민등록연앙인구[명]","명","713826.5",
"전국","계","25세","주민등록연앙인구[명]","명","709758",
"전국","계","26세","주민등록연앙인구[명]","명","667453.5",
"전국","계","27세","주민등록연앙인구[명]","명","632076.5",
"전국","계","28세","주민등록연앙인구[명]","명","624845.5",
"전국","계","29세","주민등록연앙인구[명]","명","618139",
"전국","계","30세","주민등록연앙인구[명]","명","618977.5",
"전국","계","31세","주민등록연앙인구[명]","명","636388",
"전국","계","32세","주민등록연앙인구[명]","명","653320",
"전국","계","33세","주민등록연앙인구[명]","명","700655",
"전국","계","34세","주민등록연앙인구[명]","명","780205",
"전국","계","35세","주민등록연앙인구[명]","명","825842",
"전국","계","36세","주민등록연앙인구[명]","명","833007",
"전국","계","37세","주민등록연앙인구[명]","명","826423",
"전국","계","38세","주민등록연앙인구[명]","명","769027",
"전국","계","39세","주민등록연앙인구[명]","명","744799.5",
"전국","계","40세","주민등록연앙인구[명]","명","764535.5",
"전국","계","41세","주민등록연앙인구[명]","명","769789",
"전국","계","42세","주민등록연앙인구[명]","명","817060",
"전국","계","43세","주민등록연앙인구[명]","명","867832",
"전국","계","44세","주민등록연앙인구[명]","명","885478.5",
"전국","계","45세","주민등록연앙인구[명]","명","909157",
"전국","계","46세","주민등록연앙인구[명]","명","920099",
"전국","계","47세","주민등록연앙인구[명]","명","910182.5",
"전국","계","48세","주민등록연앙인구[명]","명","913802",
"전국","계","49세","주민등록연앙인구[명]","명","882557.5",
"전국","계","50세","주민등록연앙인구[명]","명","827840.5",
"전국","계","51세","주민등록연앙인구[명]","명","822386.5",
"전국","계","52세","주민등록연앙인구[명]","명","830354",
"전국","계","53세","주민등록연앙인구[명]","명","800906",
"전국","계","54세","주민등록연앙인구[명]","명","824187",
"전국","계","55세","주민등록연앙인구[명]","명","883913",
"전국","계","56세","주민등록연앙인구[명]","명","904101.5",
"전국","계","57세","주민등록연앙인구[명]","명","873167.5",
"전국","계","58세","주민등록연앙인구[명]","명","801494",
"전국","계","59세","주민등록연앙인구[명]","명","761451.5",
"전국","계","60세","주민등록연앙인구[명]","명","720860",
"전국","계","61세","주민등록연앙인구[명]","명","695717",
"전국","계","62세","주민등록연앙인구[명]","명","654162",
"전국","계","63세","주민등록연앙인구[명]","명","559749",
"전국","계","64세","주민등록연앙인구[명]","명","545516.5",
"전국","계","65세","주민등록연앙인구[명]","명","494676",
"전국","계","66세","주민등록연앙인구[명]","명","430636",
"전국","계","67세","주민등록연앙인구[명]","명","445961.5",
"전국","계","68세","주민등록연앙인구[명]","명","445860",
"전국","계","69세","주민등록연앙인구[명]","명","444963.5",
"전국","계","70세","주민등록연앙인구[명]","명","399737.5",
"전국","계","71세","주민등록연앙인구[명]","명","334148",
"전국","계","72세","주민등록연앙인구[명]","명","324805.5",
"전국","계","73세","주민등록연앙인구[명]","명","334821.5",
"전국","계","74세","주민등록연앙인구[명]","명","372269.5",
"전국","계","75세","주민등록연앙인구[명]","명","370577.5",
"전국","계","76세","주민등록연앙인구[명]","명","311929",
"전국","계","77세","주민등록연앙인구[명]","명","293821.5",
"전국","계","78세","주민등록연앙인구[명]","명","279360",
"전국","계","79세","주민등록연앙인구[명]","명","250745.5",
"전국","계","80세 이상","주민등록연앙인구[명]","명","1531888.5",
"전국","계","80세","주민등록연앙인구[명]","명","229023.5",
"전국","계","81세","주민등록연앙인구[명]","명","211627",
"전국","계","82세","주민등록연앙인구[명]","명","189728.5",
"전국","계","83세","주민등록연앙인구[명]","명","160466.5",
"전국","계","84세","주민등록연앙인구[명]","명","137639",
"전국","계","85세 이상","주민등록연앙인구[명]","명","603404",
"전국","계","85세","주민등록연앙인구[명]","명","115928",
"전국","계","86세","주민등록연앙인구[명]","명","96753.5",
"전국","계","87세","주민등록연앙인구[명]","명","84542",
"전국","계","88세","주민등록연앙인구[명]","명","71257",
"전국","계","89세","주민등록연앙인구[명]","명","57907.5",
"전국","계","90세","주민등록연앙인구[명]","명","43886.5",
"전국","계","91세","주민등록연앙인구[명]","명","32917",
"전국","계","92세","주민등록연앙인구[명]","명","25369",
"전국","계","93세","주민등록연앙인구[명]","명","21059",
"전국","계","94세","주민등록연앙인구[명]","명","17626.5",
"전국","계","95세","주민등록연앙인구[명]","명","12128",
"전국","계","96세","주민등록연앙인구[명]","명","7987.5",
"전국","계","97세","주민등록연앙인구[명]","명","5430.5",
"전국","계","98세","주민등록연앙인구[명]","명","3551",
"전국","계","99세","주민등록연앙인구[명]","명","2404",
"전국","계","100세 이상","주민등록연앙인구[명]","명","4657",
"서울특별시","계","계","주민등록연앙인구[명]","명","9724400.5",
"서울특별시","계","0세","주민등록연앙인구[명]","명","66019",
"서울특별시","계","1세","주민등록연앙인구[명]","명","73724.5",
"서울특별시","계","2세","주민등록연앙인구[명]","명","74569.5",
"서울특별시","계","3세","주민등록연앙인구[명]","명","72874",
"서울특별시","계","4세","주민등록연앙인구[명]","명","76064.5",
"서울특별시","계","5세","주민등록연앙인구[명]","명","77795.5",
"서울특별시","계","6세","주민등록연앙인구[명]","명","76083",
"서울특별시","계","7세","주민등록연앙인구[명]","명","74123.5",
"서울특별시","계","8세","주민등록연앙인구[명]","명","74212.5",
"서울특별시","계","9세","주민등록연앙인구[명]","명","78517",
"서울특별시","계","10세","주민등록연앙인구[명]","명","77586.5",
"서울특별시","계","11세","주민등록연앙인구[명]","명","73311",
"서울특별시","계","12세","주민등록연앙인구[명]","명","76293.5",
"서울특별시","계","13세","주민등록연앙인구[명]","명","81544.5",
"서울특별시","계","14세","주민등록연앙인구[명]","명","83090",
"서울특별시","계","15세","주민등록연앙인구[명]","명","88398.5",
"서울특별시","계","16세","주민등록연앙인구[명]","명","100640.5",
"서울특별시","계","17세","주민등록연앙인구[명]","명","106463",
"서울특별시","계","18세","주민등록연앙인구[명]","명","107308.5",
"서울특별시","계","19세","주민등록연앙인구[명]","명","115421.5",
"서울특별시","계","20세","주민등록연앙인구[명]","명","121831",
"서울특별시","계","21세","주민등록연앙인구[명]","명","127535.5",
"서울특별시","계","22세","주민등록연앙인구[명]","명","135355.5",
"서울특별시","계","23세","주민등록연앙인구[명]","명","142687.5",
"서울특별시","계","24세","주민등록연앙인구[명]","명","150345",
"서울특별시","계","25세","주민등록연앙인구[명]","명","157104.5",
"서울특별시","계","26세","주민등록연앙인구[명]","명","153668",
"서울특별시","계","27세","주민등록연앙인구[명]","명","148567",
"서울특별시","계","28세","주민등록연앙인구[명]","명","148985",
"서울특별시","계","29세","주민등록연앙인구[명]","명","147940.5",
"서울특별시","계","30세","주민등록연앙인구[명]","명","147159.5",
"서울특별시","계","31세","주민등록연앙인구[명]","명","149691.5",
"서울특별시","계","32세","주민등록연앙인구[명]","명","150508.5",
"서울특별시","계","33세","주민등록연앙인구[명]","명","157223",
"서울특별시","계","34세","주민등록연앙인구[명]","명","169080",
"서울특별시","계","35세","주민등록연앙인구[명]","명","173509.5",
"서울특별시","계","36세","주민등록연앙인구[명]","명","171208",
"서울특별시","계","37세","주민등록연앙인구[명]","명","167097",
"서울특별시","계","38세","주민등록연앙인구[명]","명","151831.5",
"서울특별시","계","39세","주민등록연앙인구[명]","명","144326",
"서울특별시","계","40세","주민등록연앙인구[명]","명","147901",
"서울특별시","계","41세","주민등록연앙인구[명]","명","147321.5",
"서울특별시","계","42세","주민등록연앙인구[명]","명","154605",
"서울특별시","계","43세","주민등록연앙인구[명]","명","163336.5",
"서울특별시","계","44세","주민등록연앙인구[명]","명","167827",
"서울특별시","계","45세","주민등록연앙인구[명]","명","173940",
"서울특별시","계","46세","주민등록연앙인구[명]","명","175514.5",
"서울특별시","계","47세","주민등록연앙인구[명]","명","171140.5",
"서울특별시","계","48세","주민등록연앙인구[명]","명","167854.5",
"서울특별시","계","49세","주민등록연앙인구[명]","명","160309",
"서울특별시","계","50세","주민등록연앙인구[명]","명","148686.5",
"서울특별시","계","51세","주민등록연앙인구[명]","명","147221",
"서울특별시","계","52세","주민등록연앙인구[명]","명","151581",
"서울특별시","계","53세","주민등록연앙인구[명]","명","147633.5",
"서울특별시","계","54세","주민등록연앙인구[명]","명","149962.5",
"서울특별시","계","55세","주민등록연앙인구[명]","명","158064.5",
"서울특별시","계","56세","주민등록연앙인구[명]","명","163222",
"서울특별시","계","57세","주민등록연앙인구[명]","명","160644.5",
"서울특별시","계","58세","주민등록연앙인구[명]","명","150085",
"서울특별시","계","59세","주민등록연앙인구[명]","명","144766",
"서울특별시","계","60세","주민등록연앙인구[명]","명","138090",
"서울특별시","계","61세","주민등록연앙인구[명]","명","135235",
"서울특별시","계","62세","주민등록연앙인구[명]","명","127887",
"서울특별시","계","63세","주민등록연앙인구[명]","명","110282",
"서울특별시","계","64세","주민등록연앙인구[명]","명","107842.5",
"서울특별시","계","65세","주민등록연앙인구[명]","명","95548.5",
"서울특별시","계","66세","주민등록연앙인구[명]","명","83440.5",
"서울특별시","계","67세","주민등록연앙인구[명]","명","88209",
"서울특별시","계","68세","주민등록연앙인구[명]","명","87956.5",
"서울특별시","계","69세","주민등록연앙인구[명]","명","88402",
"서울특별시","계","70세","주민등록연앙인구[명]","명","80619.5",
"서울특별시","계","71세","주민등록연앙인구[명]","명","67701.5",
"서울특별시","계","72세","주민등록연앙인구[명]","명","63786",
"서울특별시","계","73세","주민등록연앙인구[명]","명","63521",
"서울특별시","계","74세","주민등록연앙인구[명]","명","68808",
"서울특별시","계","75세","주민등록연앙인구[명]","명","66912.5",
"서울특별시","계","76세","주민등록연앙인구[명]","명","55015",
"서울특별시","계","77세","주민등록연앙인구[명]","명","50044.5",
"서울특별시","계","78세","주민등록연앙인구[명]","명","46220.5",
"서울특별시","계","79세","주민등록연앙인구[명]","명","40697",
"서울특별시","계","80세 이상","주민등록연앙인구[명]","명","236871.5",
"서울특별시","계","80세","주민등록연앙인구[명]","명","36368",
"서울특별시","계","81세","주민등록연앙인구[명]","명","33015",
"서울특별시","계","82세","주민등록연앙인구[명]","명","28988",
"서울특별시","계","83세","주민등록연앙인구[명]","명","24012.5",
"서울특별시","계","84세","주민등록연앙인구[명]","명","20544",
"서울특별시","계","85세 이상","주민등록연앙인구[명]","명","93944",
"서울특별시","계","85세","주민등록연앙인구[명]","명","17371.5",
"서울특별시","계","86세","주민등록연앙인구[명]","명","14592",
"서울특별시","계","87세","주민등록연앙인구[명]","명","12947.5",
"서울특별시","계","88세","주민등록연앙인구[명]","명","11221",
"서울특별시","계","89세","주민등록연앙인구[명]","명","9197",
"서울특별시","계","90세","주민등록연앙인구[명]","명","7037",
"서울특별시","계","91세","주민등록연앙인구[명]","명","5217.5",
"서울특별시","계","92세","주민등록연앙인구[명]","명","4071",
"서울특별시","계","93세","주민등록연앙인구[명]","명","3433.5",
"서울특별시","계","94세","주민등록연앙인구[명]","명","2833.5",
"서울특별시","계","95세","주민등록연앙인구[명]","명","1973.5",
"서울특별시","계","96세","주민등록연앙인구[명]","명","1369",
"서울특별시","계","97세","주민등록연앙인구[명]","명","919.5",
"서울특별시","계","98세","주민등록연앙인구[명]","명","587",
"서울특별시","계","99세","주민등록연앙인구[명]","명","398",
"서울특별시","계","100세 이상","주민등록연앙인구[명]","명","775.5",
"종로구","계","계","주민등록연앙인구[명]","명","148098.5",
"종로구","계","0세","주민등록연앙인구[명]","명","708",
"종로구","계","1세","주민등록연앙인구[명]","명","811",
"종로구","계","2세","주민등록연앙인구[명]","명","881",
"종로구","계","3세","주민등록연앙인구[명]","명","856",
"종로구","계","4세","주민등록연앙인구[명]","명","925",
"종로구","계","5세","주민등록연앙인구[명]","명","960",
"종로구","계","6세","주민등록연앙인구[명]","명","943",
"종로구","계","7세","주민등록연앙인구[명]","명","945.5",
"종로구","계","8세","주민등록연앙인구[명]","명","938.5",
"종로구","계","9세","주민등록연앙인구[명]","명","1037",
"종로구","계","10세","주민등록연앙인구[명]","명","1038",
"종로구","계","11세","주민등록연앙인구[명]","명","990.5",
"종로구","계","12세","주민등록연앙인구[명]","명","1063.5",
"종로구","계","13세","주민등록연앙인구[명]","명","1127.5",
"종로구","계","14세","주민등록연앙인구[명]","명","1181",
"종로구","계","15세","주민등록연앙인구[명]","명","1288.5",
"종로구","계","16세","주민등록연앙인구[명]","명","1459.5",
"종로구","계","17세","주민등록연앙인구[명]","명","1523.5",
"종로구","계","18세","주민등록연앙인구[명]","명","1551.5",
"종로구","계","19세","주민등록연앙인구[명]","명","1941",
"종로구","계","20세","주민등록연앙인구[명]","명","2112.5",
"종로구","계","21세","주민등록연앙인구[명]","명","2137",
"종로구","계","22세","주민등록연앙인구[명]","명","2219.5",
"종로구","계","23세","주민등록연앙인구[명]","명","2354.5",
"종로구","계","24세","주민등록연앙인구[명]","명","2512.5",
"종로구","계","25세","주민등록연앙인구[명]","명","2601",
"종로구","계","26세","주민등록연앙인구[명]","명","2530",
"종로구","계","27세","주민등록연앙인구[명]","명","2415.5",
"종로구","계","28세","주민등록연앙인구[명]","명","2276",
"종로구","계","29세","주민등록연앙인구[명]","명","2199",
"종로구","계","30세","주민등록연앙인구[명]","명","2156.5",
"종로구","계","31세","주민등록연앙인구[명]","명","2112.5",
"종로구","계","32세","주민등록연앙인구[명]","명","2035.5",
"종로구","계","33세","주민등록연앙인구[명]","명","2051",
"종로구","계","34세","주민등록연앙인구[명]","명","2136",
"종로구","계","35세","주민등록연앙인구[명]","명","2172",
"종로구","계","36세","주민등록연앙인구[명]","명","2189.5",
"종로구","계","37세","주민등록연앙인구[명]","명","2146",
"종로구","계","38세","주민등록연앙인구[명]","명","1939.5",
"종로구","계","39세","주민등록연앙인구[명]","명","1845",
"종로구","계","40세","주민등록연앙인구[명]","명","1966.5",
"종로구","계","41세","주민등록연앙인구[명]","명","1989.5",
"종로구","계","42세","주민등록연앙인구[명]","명","2155.5",
"종로구","계","43세","주민등록연앙인구[명]","명","2370",
"종로구","계","44세","주민등록연앙인구[명]","명","2486",
"종로구","계","45세","주민등록연앙인구[명]","명","2689.5",
"종로구","계","46세","주민등록연앙인구[명]","명","2785.5",
"종로구","계","47세","주민등록연앙인구[명]","명","2713.5",
"종로구","계","48세","주민등록연앙인구[명]","명","2627.5",
"종로구","계","49세","주민등록연앙인구[명]","명","2544.5",
"종로구","계","50세","주민등록연앙인구[명]","명","2387.5",
"종로구","계","51세","주민등록연앙인구[명]","명","2373.5",
"종로구","계","52세","주민등록연앙인구[명]","명","2483.5",
"종로구","계","53세","주민등록연앙인구[명]","명","2435.5",
"종로구","계","54세","주민등록연앙인구[명]","명","2440",
"종로구","계","55세","주민등록연앙인구[명]","명","2542",
"종로구","계","56세","주민등록연앙인구[명]","명","2599.5",
"종로구","계","57세","주민등록연앙인구[명]","명","2520.5",
"종로구","계","58세","주민등록연앙인구[명]","명","2309",
"종로구","계","59세","주민등록연앙인구[명]","명","2213",
"종로구","계","60세","주민등록연앙인구[명]","명","2124.5",
"종로구","계","61세","주민등록연앙인구[명]","명","2124",
"종로구","계","62세","주민등록연앙인구[명]","명","2015",
"종로구","계","63세","주민등록연앙인구[명]","명","1703.5",
"종로구","계","64세","주민등록연앙인구[명]","명","1685",
"종로구","계","65세","주민등록연앙인구[명]","명","1469",
"종로구","계","66세","주민등록연앙인구[명]","명","1277",
"종로구","계","67세","주민등록연앙인구[명]","명","1394",
"종로구","계","68세","주민등록연앙인구[명]","명","1389",
"종로구","계","69세","주민등록연앙인구[명]","명","1450",
"종로구","계","70세","주민등록연앙인구[명]","명","1360",
"종로구","계","71세","주민등록연앙인구[명]","명","1167.5",
"종로구","계","72세","주민등록연앙인구[명]","명","1148.5",
"종로구","계","73세","주민등록연앙인구[명]","명","1188.5",
"종로구","계","74세","주민등록연앙인구[명]","명","1323",
"종로구","계","75세","주민등록연앙인구[명]","명","1316",
"종로구","계","76세","주민등록연앙인구[명]","명","1115",
"종로구","계","77세","주민등록연앙인구[명]","명","1045.5",
"종로구","계","78세","주민등록연앙인구[명]","명","963.5",
"종로구","계","79세","주민등록연앙인구[명]","명","811.5",
"종로구","계","80세 이상","주민등록연앙인구[명]","명","5086",
"종로구","계","80세","주민등록연앙인구[명]","명","745.5",
"종로구","계","81세","주민등록연앙인구[명]","명","714",
"종로구","계","82세","주민등록연앙인구[명]","명","625.5",
"종로구","계","83세","주민등록연앙인구[명]","명","513.5",
"종로구","계","84세","주민등록연앙인구[명]","명","428.5",
"종로구","계","85세 이상","주민등록연앙인구[명]","명","2059",
"종로구","계","85세","주민등록연앙인구[명]","명","382.5",
"종로구","계","86세","주민등록연앙인구[명]","명","327.5",
"종로구","계","87세","주민등록연앙인구[명]","명","268.5",
"종로구","계","88세","주민등록연앙인구[명]","명","231",
"종로구","계","89세","주민등록연앙인구[명]","명","191.5",
"종로구","계","90세","주민등록연앙인구[명]","명","153",
"종로구","계","91세","주민등록연앙인구[명]","명","122.5",
"종로구","계","92세","주민등록연앙인구[명]","명","96",
"종로구","계","93세","주민등록연앙인구[명]","명","70",
"종로구","계","94세","주민등록연앙인구[명]","명","60",
"종로구","계","95세","주민등록연앙인구[명]","명","50",
"종로구","계","96세","주민등록연앙인구[명]","명","34.5",
"종로구","계","97세","주민등록연앙인구[명]","명","22",
"종로구","계","98세","주민등록연앙인구[명]","명","15",
"종로구","계","99세","주민등록연앙인구[명]","명","10.5",
"종로구","계","100세 이상","주민등록연앙인구[명]","명","24.5",
"중구","계","계","주민등록연앙인구[명]","명","121058",
"중구","계","0세","주민등록연앙인구[명]","명","806.5",
"중구","계","1세","주민등록연앙인구[명]","명","851.5",
"중구","계","2세","주민등록연앙인구[명]","명","851",
"중구","계","3세","주민등록연앙인구[명]","명","832",
"중구","계","4세","주민등록연앙인구[명]","명","846",
"중구","계","5세","주민등록연앙인구[명]","명","851",
"중구","계","6세","주민등록연앙인구[명]","명","784.5",
"중구","계","7세","주민등록연앙인구[명]","명","724",
"중구","계","8세","주민등록연앙인구[명]","명","706",
"중구","계","9세","주민등록연앙인구[명]","명","754",
"중구","계","10세","주민등록연앙인구[명]","명","738.5",
"중구","계","11세","주민등록연앙인구[명]","명","633",
"중구","계","12세","주민등록연앙인구[명]","명","632.5",
"중구","계","13세","주민등록연앙인구[명]","명","671",
"중구","계","14세","주민등록연앙인구[명]","명","689.5",
"중구","계","15세","주민등록연앙인구[명]","명","754.5",
"중구","계","16세","주민등록연앙인구[명]","명","906.5",
"중구","계","17세","주민등록연앙인구[명]","명","971",
"중구","계","18세","주민등록연앙인구[명]","명","1023.5",
"중구","계","19세","주민등록연앙인구[명]","명","1227.5",
"중구","계","20세","주민등록연앙인구[명]","명","1350",
"중구","계","21세","주민등록연앙인구[명]","명","1422",
"중구","계","22세","주민등록연앙인구[명]","명","1561.5",
"중구","계","23세","주민등록연앙인구[명]","명","1757",
"중구","계","24세","주민등록연앙인구[명]","명","1937",
"중구","계","25세","주민등록연앙인구[명]","명","2064",
"중구","계","26세","주민등록연앙인구[명]","명","1959.5",
"중구","계","27세","주민등록연앙인구[명]","명","1860.5",
"중구","계","28세","주민등록연앙인구[명]","명","1926",
"중구","계","29세","주민등록연앙인구[명]","명","1893.5",
"중구","계","30세","주민등록연앙인구[명]","명","1906",
"중구","계","31세","주민등록연앙인구[명]","명","1944",
"중구","계","32세","주민등록연앙인구[명]","명","1944",
"중구","계","33세","주민등록연앙인구[명]","명","2058.5",
"중구","계","34세","주민등록연앙인구[명]","명","2167.5",
"중구","계","35세","주민등록연앙인구[명]","명","2225",
"중구","계","36세","주민등록연앙인구[명]","명","2151.5",
"중구","계","37세","주민등록연앙인구[명]","명","2085",
"중구","계","38세","주민등록연앙인구[명]","명","1841.5",
"중구","계","39세","주민등록연앙인구[명]","명","1723.5",
"중구","계","40세","주민등록연앙인구[명]","명","1765",
"중구","계","41세","주민등록연앙인구[명]","명","1726.5",
"중구","계","42세","주민등록연앙인구[명]","명","1811.5",
"중구","계","43세","주민등록연앙인구[명]","명","1860.5",
"중구","계","44세","주민등록연앙인구[명]","명","1905.5",
"중구","계","45세","주민등록연앙인구[명]","명","2023.5",
"중구","계","46세","주민등록연앙인구[명]","명","2063",
"중구","계","47세","주민등록연앙인구[명]","명","2042",
"중구","계","48세","주민등록연앙인구[명]","명","2040",
"중구","계","49세","주민등록연앙인구[명]","명","1971.5",
"중구","계","50세","주민등록연앙인구[명]","명","1845",
"중구","계","51세","주민등록연앙인구[명]","명","1809.5",
"중구","계","52세","주민등록연앙인구[명]","명","1919.5",
"중구","계","53세","주민등록연앙인구[명]","명","1949",
"중구","계","54세","주민등록연앙인구[명]","명","2007",
"중구","계","55세","주민등록연앙인구[명]","명","2140.5",
"중구","계","56세","주민등록연앙인구[명]","명","2237.5",
"중구","계","57세","주민등록연앙인구[명]","명","2154.5",
"중구","계","58세","주민등록연앙인구[명]","명","2004.5",
"중구","계","59세","주민등록연앙인구[명]","명","1984",
"중구","계","60세","주민등록연앙인구[명]","명","1926.5",
"중구","계","61세","주민등록연앙인구[명]","명","1867.5",
"중구","계","62세","주민등록연앙인구[명]","명","1733",
"중구","계","63세","주민등록연앙인구[명]","명","1516",
"중구","계","64세","주민등록연앙인구[명]","명","1449.5",
"중구","계","65세","주민등록연앙인구[명]","명","1300.5",
"중구","계","66세","주민등록연앙인구[명]","명","1151",
"중구","계","67세","주민등록연앙인구[명]","명","1238",
"중구","계","68세","주민등록연앙인구[명]","명","1208.5",
"중구","계","69세","주민등록연앙인구[명]","명","1234",
"중구","계","70세","주민등록연앙인구[명]","명","1118.5",
"중구","계","71세","주민등록연앙인구[명]","명","944",
"중구","계","72세","주민등록연앙인구[명]","명","949.5",
"중구","계","73세","주민등록연앙인구[명]","명","954.5",
"중구","계","74세","주민등록연앙인구[명]","명","1052.5",
"중구","계","75세","주민등록연앙인구[명]","명","1067",
"중구","계","76세","주민등록연앙인구[명]","명","869.5",
"중구","계","77세","주민등록연앙인구[명]","명","773",
"중구","계","78세","주민등록연앙인구[명]","명","752.5",
"중구","계","79세","주민등록연앙인구[명]","명","636.5",
"중구","계","80세 이상","주민등록연앙인구[명]","명","4024.5",
"중구","계","80세","주민등록연앙인구[명]","명","580",
"중구","계","81세","주민등록연앙인구[명]","명","544",
"중구","계","82세","주민등록연앙인구[명]","명","466.5",
"중구","계","83세","주민등록연앙인구[명]","명","418.5",
"중구","계","84세","주민등록연앙인구[명]","명","357.5",
"중구","계","85세 이상","주민등록연앙인구[명]","명","1658",
"중구","계","85세","주민등록연앙인구[명]","명","288.5",
"중구","계","86세","주민등록연앙인구[명]","명","257",
"중구","계","87세","주민등록연앙인구[명]","명","234",
"중구","계","88세","주민등록연앙인구[명]","명","202.5",
"중구","계","89세","주민등록연앙인구[명]","명","170.5",
"중구","계","90세","주민등록연앙인구[명]","명","132.5",
"중구","계","91세","주민등록연앙인구[명]","명","89.5",
"중구","계","92세","주민등록연앙인구[명]","명","77.5",
"중구","계","93세","주민등록연앙인구[명]","명","63.5",
"중구","계","94세","주민등록연앙인구[명]","명","45",
"중구","계","95세","주민등록연앙인구[명]","명","31.5",
"중구","계","96세","주민등록연앙인구[명]","명","19.5",
"중구","계","97세","주민등록연앙인구[명]","명","12",
"중구","계","98세","주민등록연앙인구[명]","명","10",
"중구","계","99세","주민등록연앙인구[명]","명","10.5",
"중구","계","100세 이상","주민등록연앙인구[명]","명","14",
"용산구","계","계","주민등록연앙인구[명]","명","219546.5",
"용산구","계","0세","주민등록연앙인구[명]","명","1451",
"용산구","계","1세","주민등록연앙인구[명]","명","1598",
"용산구","계","2세","주민등록연앙인구[명]","명","1613.5",
"용산구","계","3세","주민등록연앙인구[명]","명","1588",
"용산구","계","4세","주민등록연앙인구[명]","명","1654",
"용산구","계","5세","주민등록연앙인구[명]","명","1682",
"용산구","계","6세","주민등록연앙인구[명]","명","1558.5",
"용산구","계","7세","주민등록연앙인구[명]","명","1514",
"용산구","계","8세","주민등록연앙인구[명]","명","1515.5",
"용산구","계","9세","주민등록연앙인구[명]","명","1590",
"용산구","계","10세","주민등록연앙인구[명]","명","1590.5",
"용산구","계","11세","주민등록연앙인구[명]","명","1501.5",
"용산구","계","12세","주민등록연앙인구[명]","명","1543.5",
"용산구","계","13세","주민등록연앙인구[명]","명","1585.5",
"용산구","계","14세","주민등록연앙인구[명]","명","1627.5",
"용산구","계","15세","주민등록연앙인구[명]","명","1773",
"용산구","계","16세","주민등록연앙인구[명]","명","1995",
"용산구","계","17세","주민등록연앙인구[명]","명","2135.5",
"용산구","계","18세","주민등록연앙인구[명]","명","2141",
"용산구","계","19세","주민등록연앙인구[명]","명","2273.5",
"용산구","계","20세","주민등록연앙인구[명]","명","2409.5",
"용산구","계","21세","주민등록연앙인구[명]","명","2581",
"용산구","계","22세","주민등록연앙인구[명]","명","2824.5",
"용산구","계","23세","주민등록연앙인구[명]","명","2953",
"용산구","계","24세","주민등록연앙인구[명]","명","3175",
"용산구","계","25세","주민등록연앙인구[명]","명","3423",
"용산구","계","26세","주민등록연앙인구[명]","명","3436",
"용산구","계","27세","주민등록연앙인구[명]","명","3369.5",
"용산구","계","28세","주민등록연앙인구[명]","명","3441",
"용산구","계","29세","주민등록연앙인구[명]","명","3532.5",
"용산구","계","30세","주민등록연앙인구[명]","명","3517",
"용산구","계","31세","주민등록연앙인구[명]","명","3527.5",
"용산구","계","32세","주민등록연앙인구[명]","명","3610",
"용산구","계","33세","주민등록연앙인구[명]","명","3769",
"용산구","계","34세","주민등록연앙인구[명]","명","4002",
"용산구","계","35세","주민등록연앙인구[명]","명","4110.5",
"용산구","계","36세","주민등록연앙인구[명]","명","4033",
"용산구","계","37세","주민등록연앙인구[명]","명","3879",
"용산구","계","38세","주민등록연앙인구[명]","명","3456.5",
"용산구","계","39세","주민등록연앙인구[명]","명","3280.5",
"용산구","계","40세","주민등록연앙인구[명]","명","3308",
"용산구","계","41세","주민등록연앙인구[명]","명","3318",
"용산구","계","42세","주민등록연앙인구[명]","명","3503.5",
"용산구","계","43세","주민등록연앙인구[명]","명","3684.5",
"용산구","계","44세","주민등록연앙인구[명]","명","3884",
"용산구","계","45세","주민등록연앙인구[명]","명","4070.5",
"용산구","계","46세","주민등록연앙인구[명]","명","4023",
"용산구","계","47세","주민등록연앙인구[명]","명","3963.5",
"용산구","계","48세","주민등록연앙인구[명]","명","3848.5",
"용산구","계","49세","주민등록연앙인구[명]","명","3606",
