"행정구역(시군구)별","성별","연령별","항목","단위","2015 년",
"전국","계","81세","주민등록연앙인구[명]","명","179840",
"전국","계","82세","주민등록연앙인구[명]","명","156536",
"전국","계","83세","주민등록연앙인구[명]","명","134082",
"전국","계","84세","주민등록연앙인구[명]","명","113996",
"전국","계","85세 이상","주민등록연앙인구[명]","명","517844",
"전국","계","85세","주민등록연앙인구[명]","명","101788",
"전국","계","86세","주민등록연앙인구[명]","명","87841.5",
"전국","계","87세","주민등록연앙인구[명]","명","73346",
"전국","계","88세","주민등록연앙인구[명]","명","57402.5",
"전국","계","89세","주민등록연앙인구[명]","명","44702",
"전국","계","90세","주민등록연앙인구[명]","명","35608",
"전국","계","91세","주민등록연앙인구[명]","명","30416",
"전국","계","92세","주민등록연앙인구[명]","명","26245",
"전국","계","93세","주민등록연앙인구[명]","명","18807",
"전국","계","94세","주민등록연앙인구[명]","명","12870",
"전국","계","95세","주민등록연앙인구[명]","명","9081",
"전국","계","96세","주민등록연앙인구[명]","명","6214.5",
"전국","계","97세","주민등록연앙인구[명]","명","4411",
"전국","계","98세","주민등록연앙인구[명]","명","3077.5",
"전국","계","99세","주민등록연앙인구[명]","명","2022",
"전국","계","100세 이상","주민등록연앙인구[명]","명","4012",
"서울특별시","계","계","주민등록연앙인구[명]","명","9907155",
"서울특별시","계","0세","주민등록연앙인구[명]","명","77881",
"서울특별시","계","1세","주민등록연앙인구[명]","명","78568",
"서울특별시","계","2세","주민등록연앙인구[명]","명","80983.5",
"서울특별시","계","3세","주민등록연앙인구[명]","명","81920",
"서울특별시","계","4세","주민등록연앙인구[명]","명","79601.5",
"서울특별시","계","5세","주민등록연앙인구[명]","명","77113.5",
"서울특별시","계","6세","주민등록연앙인구[명]","명","76817",
"서울특별시","계","7세","주민등록연앙인구[명]","명","80839",
"서울특별시","계","8세","주민등록연앙인구[명]","명","79430",
"서울특별시","계","9세","주민등록연앙인구[명]","명","74747",
"서울특별시","계","10세","주민등록연앙인구[명]","명","77510",
"서울특별시","계","11세","주민등록연앙인구[명]","명","82739",
"서울특별시","계","12세","주민등록연앙인구[명]","명","84503",
"서울특별시","계","13세","주민등록연앙인구[명]","명","89272.5",
"서울특별시","계","14세","주민등록연앙인구[명]","명","101811.5",
"서울특별시","계","15세","주민등록연앙인구[명]","명","107944.5",
"서울특별시","계","16세","주민등록연앙인구[명]","명","108259",
"서울특별시","계","17세","주민등록연앙인구[명]","명","113871.5",
"서울특별시","계","18세","주민등록연앙인구[명]","명","119018",
"서울특별시","계","19세","주민등록연앙인구[명]","명","125863",
"서울특별시","계","20세","주민등록연앙인구[명]","명","131645",
"서울특별시","계","21세","주민등록연앙인구[명]","명","134353.5",
"서울특별시","계","22세","주민등록연앙인구[명]","명","140356",
"서울특별시","계","23세","주민등록연앙인구[명]","명","146924",
"서울특별시","계","24세","주민등록연앙인구[명]","명","144848",
"서울특별시","계","25세","주민등록연앙인구[명]","명","142983.5",
"서울특별시","계","26세","주민등록연앙인구[명]","명","146865.5",
"서울특별시","계","27세","주민등록연앙인구[명]","명","148948",
"서울특별시","계","28세","주민등록연앙인구[명]","명","150678",
"서울특별시","계","29세","주민등록연앙인구[명]","명","155643",
"서울특별시","계","30세","주민등록연앙인구[명]","명","158251",
"서울특별시","계","31세","주민등록연앙인구[명]","명","166654",
"서울특별시","계","32세","주민등록연앙인구[명]","명","180011",
"서울특별시","계","33세","주민등록연앙인구[명]","명","185090",
"서울특별시","계","34세","주민등록연앙인구[명]","명","182571.5",
"서울특별시","계","35세","주민등록연앙인구[명]","명","177764.5",
"서울특별시","계","36세","주민등록연앙인구[명]","명","160901.5",
"서울특별시","계","37세","주민등록연앙인구[명]","명","152273.5",
"서울특별시","계","38세","주민등록연앙인구[명]","명","155139.5",
"서울특별시","계","39세","주민등록연앙인구[명]","명","154023.5",
"서울특별시","계","40세","주민등록연앙인구[명]","명","160760.5",
"서울특별시","계","41세","주민등록연앙인구[명]","명","169052",
"서울특별시","계","42세","주민등록연앙인구[명]","명","173173",
"서울특별시","계","43세","주민등록연앙인구[명]","명","179307.5",
"서울특별시","계","44세","주민등록연앙인구[명]","명","180599",
"서울특별시","계","45세","주민등록연앙인구[명]","명","176239.5",
"서울특별시","계","46세","주민등록연앙인구[명]","명","172912.5",
"서울특별시","계","47세","주민등록연앙인구[명]","명","165120",
"서울특별시","계","48세","주민등록연앙인구[명]","명","153321",
"서울특별시","계","49세","주민등록연앙인구[명]","명","151987",
"서울특별시","계","50세","주민등록연앙인구[명]","명","156582",
"서울특별시","계","51세","주민등록연앙인구[명]","명","152721",
"서울특별시","계","52세","주민등록연앙인구[명]","명","155187.5",
"서울특별시","계","53세","주민등록연앙인구[명]","명","163928.5",
"서울특별시","계","54세","주민등록연앙인구[명]","명","169536",
"서울특별시","계","55세","주민등록연앙인구[명]","명","167213",
"서울특별시","계","56세","주민등록연앙인구[명]","명","156467",
"서울특별시","계","57세","주민등록연앙인구[명]","명","151024",
"서울특별시","계","58세","주민등록연앙인구[명]","명","144431",
"서울특별시","계","59세","주민등록연앙인구[명]","명","141687",
"서울특별시","계","60세","주민등록연앙인구[명]","명","134110.5",
"서울특별시","계","61세","주민등록연앙인구[명]","명","115520",
"서울특별시","계","62세","주민등록연앙인구[명]","명","113183.5",
"서울특별시","계","63세","주민등록연앙인구[명]","명","99877",
"서울특별시","계","64세","주민등록연앙인구[명]","명","87186.5",
"서울특별시","계","65세","주민등록연앙인구[명]","명","92440",
"서울특별시","계","66세","주민등록연앙인구[명]","명","92416",
"서울특별시","계","67세","주민등록연앙인구[명]","명","93035.5",
"서울특별시","계","68세","주민등록연앙인구[명]","명","84832",
"서울특별시","계","69세","주민등록연앙인구[명]","명","71445",
"서울특별시","계","70세","주민등록연앙인구[명]","명","67458.5",
"서울특별시","계","71세","주민등록연앙인구[명]","명","67302",
"서울특별시","계","72세","주민등록연앙인구[명]","명","73192.5",
"서울특별시","계","73세","주민등록연앙인구[명]","명","71369",
"서울특별시","계","74세","주민등록연앙인구[명]","명","58906.5",
"서울특별시","계","75세","주민등록연앙인구[명]","명","53858",
"서울특별시","계","76세","주민등록연앙인구[명]","명","49997.5",
"서울특별시","계","77세","주민등록연앙인구[명]","명","44270",
"서울특별시","계","78세","주민등록연앙인구[명]","명","39880",
"서울특별시","계","79세","주민등록연앙인구[명]","명","36626.5",
"서울특별시","계","80세 이상","주민등록연앙인구[명]","명","204382.5",
"서울특별시","계","80세","주민등록연앙인구[명]","명","32497.5",
"서울특별시","계","81세","주민등록연앙인구[명]","명","27221",
"서울특별시","계","82세","주민등록연앙인구[명]","명","23702.5",
"서울특별시","계","83세","주민등록연앙인구[명]","명","20314",
"서울특별시","계","84세","주민등록연앙인구[명]","명","17424.5",
"서울특별시","계","85세 이상","주민등록연앙인구[명]","명","83223",
"서울특별시","계","85세","주민등록연앙인구[명]","명","15840.5",
"서울특별시","계","86세","주민등록연앙인구[명]","명","13862.5",
"서울특별시","계","87세","주민등록연앙인구[명]","명","11691",
"서울특별시","계","88세","주민등록연앙인구[명]","명","9246.5",
"서울특별시","계","89세","주민등록연앙인구[명]","명","7173",
"서울특별시","계","90세","주민등록연앙인구[명]","명","5742.5",
"서울특별시","계","91세","주민등록연앙인구[명]","명","5050.5",
"서울특별시","계","92세","주민등록연앙인구[명]","명","4311.5",
"서울특별시","계","93세","주민등록연앙인구[명]","명","3102",
"서울특별시","계","94세","주민등록연앙인구[명]","명","2252",
"서울특별시","계","95세","주민등록연앙인구[명]","명","1577",
"서울특별시","계","96세","주민등록연앙인구[명]","명","1053",
"서울특별시","계","97세","주민등록연앙인구[명]","명","749.5",
"서울특별시","계","98세","주민등록연앙인구[명]","명","530",
"서울특별시","계","99세","주민등록연앙인구[명]","명","344",
"서울특별시","계","100세 이상","주민등록연앙인구[명]","명","697.5",
"종로구","계","계","주민등록연앙인구[명]","명","150750.5",
"종로구","계","0세","주민등록연앙인구[명]","명","816.5",
"종로구","계","1세","주민등록연앙인구[명]","명","832",
"종로구","계","2세","주민등록연앙인구[명]","명","894.5",
"종로구","계","3세","주민등록연앙인구[명]","명","931",
"종로구","계","4세","주민등록연앙인구[명]","명","923.5",
"종로구","계","5세","주민등록연앙인구[명]","명","917.5",
"종로구","계","6세","주민등록연앙인구[명]","명","940.5",
"종로구","계","7세","주민등록연앙인구[명]","명","1019.5",
"종로구","계","8세","주민등록연앙인구[명]","명","1030",
"종로구","계","9세","주민등록연앙인구[명]","명","974",
"종로구","계","10세","주민등록연앙인구[명]","명","1020",
"종로구","계","11세","주민등록연앙인구[명]","명","1124",
"종로구","계","12세","주민등록연앙인구[명]","명","1268.5",
"종로구","계","13세","주민등록연앙인구[명]","명","1313",
"종로구","계","14세","주민등록연앙인구[명]","명","1508",
"종로구","계","15세","주민등록연앙인구[명]","명","1654",
"종로구","계","16세","주민등록연앙인구[명]","명","1589.5",
"종로구","계","17세","주민등록연앙인구[명]","명","1675",
"종로구","계","18세","주민등록연앙인구[명]","명","1761",
"종로구","계","19세","주민등록연앙인구[명]","명","2073",
"종로구","계","20세","주민등록연앙인구[명]","명","2104",
"종로구","계","21세","주민등록연앙인구[명]","명","2100.5",
"종로구","계","22세","주민등록연앙인구[명]","명","2222",
"종로구","계","23세","주민등록연앙인구[명]","명","2449.5",
"종로구","계","24세","주민등록연앙인구[명]","명","2463.5",
"종로구","계","25세","주민등록연앙인구[명]","명","2405",
"종로구","계","26세","주민등록연앙인구[명]","명","2366.5",
"종로구","계","27세","주민등록연앙인구[명]","명","2352.5",
"종로구","계","28세","주민등록연앙인구[명]","명","2315",
"종로구","계","29세","주민등록연앙인구[명]","명","2330",
"종로구","계","30세","주민등록연앙인구[명]","명","2245",
"종로구","계","31세","주민등록연앙인구[명]","명","2228.5",
"종로구","계","32세","주민등록연앙인구[명]","명","2298.5",
"종로구","계","33세","주민등록연앙인구[명]","명","2331",
"종로구","계","34세","주민등록연앙인구[명]","명","2315.5",
"종로구","계","35세","주민등록연앙인구[명]","명","2240.5",
"종로구","계","36세","주민등록연앙인구[명]","명","2024.5",
"종로구","계","37세","주민등록연앙인구[명]","명","1922",
"종로구","계","38세","주민등록연앙인구[명]","명","2009",
"종로구","계","39세","주민등록연앙인구[명]","명","2054",
"종로구","계","40세","주민등록연앙인구[명]","명","2216.5",
"종로구","계","41세","주민등록연앙인구[명]","명","2425.5",
"종로구","계","42세","주민등록연앙인구[명]","명","2578.5",
"종로구","계","43세","주민등록연앙인구[명]","명","2773.5",
"종로구","계","44세","주민등록연앙인구[명]","명","2856.5",
"종로구","계","45세","주민등록연앙인구[명]","명","2751",
"종로구","계","46세","주민등록연앙인구[명]","명","2723",
"종로구","계","47세","주민등록연앙인구[명]","명","2613",
"종로구","계","48세","주민등록연앙인구[명]","명","2435",
"종로구","계","49세","주민등록연앙인구[명]","명","2421",
"종로구","계","50세","주민등록연앙인구[명]","명","2534.5",
"종로구","계","51세","주민등록연앙인구[명]","명","2470",
"종로구","계","52세","주민등록연앙인구[명]","명","2508",
"종로구","계","53세","주민등록연앙인구[명]","명","2632.5",
"종로구","계","54세","주민등록연앙인구[명]","명","2685.5",
"종로구","계","55세","주민등록연앙인구[명]","명","2614",
"종로구","계","56세","주민등록연앙인구[명]","명","2411.5",
"종로구","계","57세","주민등록연앙인구[명]","명","2298.5",
"종로구","계","58세","주민등록연앙인구[명]","명","2185",
"종로구","계","59세","주민등록연앙인구[명]","명","2204.5",
"종로구","계","60세","주민등록연앙인구[명]","명","2086",
"종로구","계","61세","주민등록연앙인구[명]","명","1792.5",
"종로구","계","62세","주민등록연앙인구[명]","명","1774.5",
"종로구","계","63세","주민등록연앙인구[명]","명","1573.5",
"종로구","계","64세","주민등록연앙인구[명]","명","1338.5",
"종로구","계","65세","주민등록연앙인구[명]","명","1461.5",
"종로구","계","66세","주민등록연앙인구[명]","명","1489",
"종로구","계","67세","주민등록연앙인구[명]","명","1551",
"종로구","계","68세","주민등록연앙인구[명]","명","1435",
"종로구","계","69세","주민등록연앙인구[명]","명","1238",
"종로구","계","70세","주민등록연앙인구[명]","명","1225.5",
"종로구","계","71세","주민등록연앙인구[명]","명","1265",
"종로구","계","72세","주민등록연앙인구[명]","명","1420.5",
"종로구","계","73세","주민등록연앙인구[명]","명","1406",
"종로구","계","74세","주민등록연앙인구[명]","명","1194.5",
"종로구","계","75세","주민등록연앙인구[명]","명","1106.5",
"종로구","계","76세","주민등록연앙인구[명]","명","1039.5",
"종로구","계","77세","주민등록연앙인구[명]","명","887",
"종로구","계","78세","주민등록연앙인구[명]","명","821",
"종로구","계","79세","주민등록연앙인구[명]","명","793",
"종로구","계","80세 이상","주민등록연앙인구[명]","명","4473",
"종로구","계","80세","주민등록연앙인구[명]","명","693",
"종로구","계","81세","주민등록연앙인구[명]","명","590.5",
"종로구","계","82세","주민등록연앙인구[명]","명","495.5",
"종로구","계","83세","주민등록연앙인구[명]","명","437",
"종로구","계","84세","주민등록연앙인구[명]","명","377.5",
"종로구","계","85세 이상","주민등록연앙인구[명]","명","1879.5",
"종로구","계","85세","주민등록연앙인구[명]","명","332",
"종로구","계","86세","주민등록연앙인구[명]","명","301.5",
"종로구","계","87세","주민등록연앙인구[명]","명","255",
"종로구","계","88세","주민등록연앙인구[명]","명","209",
"종로구","계","89세","주민등록연앙인구[명]","명","167",
"종로구","계","90세","주민등록연앙인구[명]","명","126.5",
"종로구","계","91세","주민등록연앙인구[명]","명","107.5",
"종로구","계","92세","주민등록연앙인구[명]","명","103",
"종로구","계","93세","주민등록연앙인구[명]","명","81.5",
"종로구","계","94세","주민등록연앙인구[명]","명","63",
"종로구","계","95세","주민등록연앙인구[명]","명","43",
"종로구","계","96세","주민등록연앙인구[명]","명","22.5",
"종로구","계","97세","주민등록연앙인구[명]","명","20.5",
"종로구","계","98세","주민등록연앙인구[명]","명","17",
"종로구","계","99세","주민등록연앙인구[명]","명","12",
"종로구","계","100세 이상","주민등록연앙인구[명]","명","18.5",
"중구","계","계","주민등록연앙인구[명]","명","122799.5",
"중구","계","0세","주민등록연앙인구[명]","명","880.5",
"중구","계","1세","주민등록연앙인구[명]","명","881.5",
"중구","계","2세","주민등록연앙인구[명]","명","901.5",
"중구","계","3세","주민등록연앙인구[명]","명","905.5",
"중구","계","4세","주민등록연앙인구[명]","명","868.5",
"중구","계","5세","주민등록연앙인구[명]","명","801.5",
"중구","계","6세","주민등록연앙인구[명]","명","755.5",
"중구","계","7세","주민등록연앙인구[명]","명","818.5",
"중구","계","8세","주민등록연앙인구[명]","명","793",
"중구","계","9세","주민등록연앙인구[명]","명","699",
"중구","계","10세","주민등록연앙인구[명]","명","716",
"중구","계","11세","주민등록연앙인구[명]","명","766",
"중구","계","12세","주민등록연앙인구[명]","명","720",
"중구","계","13세","주민등록연앙인구[명]","명","757.5",
"중구","계","14세","주민등록연앙인구[명]","명","900.5",
"중구","계","15세","주민등록연앙인구[명]","명","990.5",
"중구","계","16세","주민등록연앙인구[명]","명","998.5",
"중구","계","17세","주민등록연앙인구[명]","명","1089",
"중구","계","18세","주민등록연앙인구[명]","명","1170",
"중구","계","19세","주민등록연앙인구[명]","명","1306.5",
"중구","계","20세","주민등록연앙인구[명]","명","1448.5",
"중구","계","21세","주민등록연앙인구[명]","명","1532.5",
"중구","계","22세","주민등록연앙인구[명]","명","1716.5",
"중구","계","23세","주민등록연앙인구[명]","명","1846.5",
"중구","계","24세","주민등록연앙인구[명]","명","1805.5",
"중구","계","25세","주민등록연앙인구[명]","명","1777.5",
"중구","계","26세","주민등록연앙인구[명]","명","1855.5",
"중구","계","27세","주민등록연앙인구[명]","명","1868.5",
"중구","계","28세","주민등록연앙인구[명]","명","1847.5",
"중구","계","29세","주민등록연앙인구[명]","명","1967.5",
"중구","계","30세","주민등록연앙인구[명]","명","1981",
"중구","계","31세","주민등록연앙인구[명]","명","2084",
"중구","계","32세","주민등록연앙인구[명]","명","2243.5",
"중구","계","33세","주민등록연앙인구[명]","명","2269",
"중구","계","34세","주민등록연앙인구[명]","명","2267.5",
"중구","계","35세","주민등록연앙인구[명]","명","2157",
"중구","계","36세","주민등록연앙인구[명]","명","1954.5",
"중구","계","37세","주민등록연앙인구[명]","명","1862.5",
"중구","계","38세","주민등록연앙인구[명]","명","1853.5",
"중구","계","39세","주민등록연앙인구[명]","명","1842",
"중구","계","40세","주민등록연앙인구[명]","명","1945.5",
"중구","계","41세","주민등록연앙인구[명]","명","1958.5",
"중구","계","42세","주민등록연앙인구[명]","명","1995.5",
"중구","계","43세","주민등록연앙인구[명]","명","2135",
"중구","계","44세","주민등록연앙인구[명]","명","2140",
"중구","계","45세","주민등록연앙인구[명]","명","2109",
"중구","계","46세","주민등록연앙인구[명]","명","2086.5",
"중구","계","47세","주민등록연앙인구[명]","명","1980",
"중구","계","48세","주민등록연앙인구[명]","명","1831.5",
"중구","계","49세","주민등록연앙인구[명]","명","1832.5",
"중구","계","50세","주민등록연앙인구[명]","명","1935",
"중구","계","51세","주민등록연앙인구[명]","명","1943",
"중구","계","52세","주민등록연앙인구[명]","명","2005",
"중구","계","53세","주민등록연앙인구[명]","명","2176.5",
"중구","계","54세","주민등록연앙인구[명]","명","2283",
"중구","계","55세","주민등록연앙인구[명]","명","2242.5",
"중구","계","56세","주민등록연앙인구[명]","명","2112.5",
"중구","계","57세","주민등록연앙인구[명]","명","2077",
"중구","계","58세","주민등록연앙인구[명]","명","2031",
"중구","계","59세","주민등록연앙인구[명]","명","1972",
"중구","계","60세","주민등록연앙인구[명]","명","1802.5",
"중구","계","61세","주민등록연앙인구[명]","명","1567",
"중구","계","62세","주민등록연앙인구[명]","명","1563",
"중구","계","63세","주민등록연앙인구[명]","명","1371.5",
"중구","계","64세","주민등록연앙인구[명]","명","1223.5",
"중구","계","65세","주민등록연앙인구[명]","명","1289.5",
"중구","계","66세","주민등록연앙인구[명]","명","1288",
"중구","계","67세","주민등록연앙인구[명]","명","1316",
"중구","계","68세","주민등록연앙인구[명]","명","1204",
"중구","계","69세","주민등록연앙인구[명]","명","1026.5",
"중구","계","70세","주민등록연앙인구[명]","명","1000",
"중구","계","71세","주민등록연앙인구[명]","명","1028",
"중구","계","72세","주민등록연앙인구[명]","명","1135.5",
"중구","계","73세","주민등록연앙인구[명]","명","1142",
"중구","계","74세","주민등록연앙인구[명]","명","963.5",
"중구","계","75세","주민등록연앙인구[명]","명","859",
"중구","계","76세","주민등록연앙인구[명]","명","814",
"중구","계","77세","주민등록연앙인구[명]","명","708.5",
"중구","계","78세","주민등록연앙인구[명]","명","650.5",
"중구","계","79세","주민등록연앙인구[명]","명","629",
"중구","계","80세 이상","주민등록연앙인구[명]","명","3526.5",
"중구","계","80세","주민등록연앙인구[명]","명","531.5",
"중구","계","81세","주민등록연앙인구[명]","명","474.5",
"중구","계","82세","주민등록연앙인구[명]","명","409.5",
"중구","계","83세","주민등록연앙인구[명]","명","337",
"중구","계","84세","주민등록연앙인구[명]","명","303.5",
"중구","계","85세 이상","주민등록연앙인구[명]","명","1470.5",
"중구","계","85세","주민등록연앙인구[명]","명","286",
"중구","계","86세","주민등록연앙인구[명]","명","243",
"중구","계","87세","주민등록연앙인구[명]","명","206.5",
"중구","계","88세","주민등록연앙인구[명]","명","163.5",
"중구","계","89세","주민등록연앙인구[명]","명","120.5",
"중구","계","90세","주민등록연앙인구[명]","명","102.5",
"중구","계","91세","주민등록연앙인구[명]","명","97",
"중구","계","92세","주민등록연앙인구[명]","명","77.5",
"중구","계","93세","주민등록연앙인구[명]","명","54.5",
"중구","계","94세","주민등록연앙인구[명]","명","33",
"중구","계","95세","주민등록연앙인구[명]","명","23.5",
"중구","계","96세","주민등록연앙인구[명]","명","18.5",
"중구","계","97세","주민등록연앙인구[명]","명","17",
"중구","계","98세","주민등록연앙인구[명]","명","12",
"중구","계","99세","주민등록연앙인구[명]","명","7.5",
"중구","계","100세 이상","주민등록연앙인구[명]","명","8",
"용산구","계","계","주민등록연앙인구[명]","명","225431",
"용산구","계","0세","주민등록연앙인구[명]","명","1724",
"용산구","계","1세","주민등록연앙인구[명]","명","1757.5",
"용산구","계","2세","주민등록연앙인구[명]","명","1850.5",
"용산구","계","3세","주민등록연앙인구[명]","명","1819.5",
"용산구","계","4세","주민등록연앙인구[명]","명","1724.5",
"용산구","계","5세","주민등록연앙인구[명]","명","1631",
"용산구","계","6세","주민등록연앙인구[명]","명","1629.5",
"용산구","계","7세","주민등록연앙인구[명]","명","1719.5",
"용산구","계","8세","주민등록연앙인구[명]","명","1668",
"용산구","계","9세","주민등록연앙인구[명]","명","1590.5",
"용산구","계","10세","주민등록연앙인구[명]","명","1642.5",
"용산구","계","11세","주민등록연앙인구[명]","명","1669",
"용산구","계","12세","주민등록연앙인구[명]","명","1654",
"용산구","계","13세","주민등록연앙인구[명]","명","1822",
"용산구","계","14세","주민등록연앙인구[명]","명","2023",
"용산구","계","15세","주민등록연앙인구[명]","명","2167",
"용산구","계","16세","주민등록연앙인구[명]","명","2166.5",
"용산구","계","17세","주민등록연앙인구[명]","명","2257.5",
"용산구","계","18세","주민등록연앙인구[명]","명","2307.5",
"용산구","계","19세","주민등록연앙인구[명]","명","2460.5",
"용산구","계","20세","주민등록연앙인구[명]","명","2687.5",
"용산구","계","21세","주민등록연앙인구[명]","명","2743",
"용산구","계","22세","주민등록연앙인구[명]","명","2865.5",
"용산구","계","23세","주민등록연앙인구[명]","명","3086",
"용산구","계","24세","주민등록연앙인구[명]","명","3080",
"용산구","계","25세","주민등록연앙인구[명]","명","3080",
"용산구","계","26세","주민등록연앙인구[명]","명","3178",
"용산구","계","27세","주민등록연앙인구[명]","명","3301",
"용산구","계","28세","주민등록연앙인구[명]","명","3467.5",
"용산구","계","29세","주민등록연앙인구[명]","명","3572",
"용산구","계","30세","주민등록연앙인구[명]","명","3646",
"용산구","계","31세","주민등록연앙인구[명]","명","3880",
"용산구","계","32세","주민등록연앙인구[명]","명","4212.5",
"용산구","계","33세","주민등록연앙인구[명]","명","4400.5",
"용산구","계","34세","주민등록연앙인구[명]","명","4375.5",
"용산구","계","35세","주민등록연앙인구[명]","명","4165",
"용산구","계","36세","주민등록연앙인구[명]","명","3690.5",
"용산구","계","37세","주민등록연앙인구[명]","명","3525.5",
"용산구","계","38세","주민등록연앙인구[명]","명","3543.5",
"용산구","계","39세","주민등록연앙인구[명]","명","3616.5",
"용산구","계","40세","주민등록연앙인구[명]","명","3761",
"용산구","계","41세","주민등록연앙인구[명]","명","3892",
"용산구","계","42세","주민등록연앙인구[명]","명","4083",
"용산구","계","43세","주민등록연앙인구[명]","명","4305.5",
"용산구","계","44세","주민등록연앙인구[명]","명","4236",
"용산구","계","45세","주민등록연앙인구[명]","명","4212.5",
"용산구","계","46세","주민등록연앙인구[명]","명","4026",
"용산구","계","47세","주민등록연앙인구[명]","명","3725",
"용산구","계","48세","주민등록연앙인구[명]","명","3400.5",
